INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX_TAK	RELEVANCE_INDEX_500	RELEVANCE_INDEX_FULL_TEXT
118	6.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	7.0	1.0	0.0	1.0	3.0	22.0	34.0	0.0	64.0	3.0	2.0	26.0	18.0	49.904325867787364	49.10921781747808	142.57239987010618
119	50.0	0.0	0.0	50.0	50.0	0.0	0.0	50.0	3.0	2.0	1.0	6.0	9.0	0.0	1.0	7.0	14.0	6.0	6.0	75.0	60.0	0.0	19.0	38.0	117.95476898172977	77.2951050173833	183.97326912921233
120	8.0	6.0	21.0	31.0	8.0	0.0	19.0	15.0	4.0	4.0	7.0	14.0	3.0	0.0	12.0	10.0	13.0	19.0	24.0	55.0	30.0	13.0	54.0	27.0	184.82023507062667	136.51248559669747	267.80995829603273
121	2.0	0.0	1.0	12.0	9.0	1.0	3.0	26.0	1.0	0.0	1.0	9.0	6.0	1.0	3.0	19.0	21.0	44.0	14.0	153.0	109.0	54.0	58.0	217.0	109.68229299268478	99.72010158498287	312.7147958923482
122	3.0	0.0	6.0	16.0	3.0	1.0	2.0	4.0	2.0	1.0	4.0	15.0	5.0	1.0	2.0	6.0	13.0	16.0	23.0	130.0	39.0	30.0	26.0	59.0	130.67055864379387	121.09907814810838	289.4816984301767
123	2.0	0.0	0.0	35.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	33.0	0.0	0.0	0.0	2.0	14.0	2.0	2.0	144.0	24.0	0.0	2.0	18.0	52.31437371458274	51.74278957618327	143.91861898144867
124	4.0	0.0	2.0	26.0	0.0	2.0	4.0	14.0	4.0	0.0	1.0	15.0	0.0	2.0	4.0	10.0	49.0	16.0	16.0	242.0	60.0	46.0	54.0	117.0	128.12493090430127	111.20504712243252	320.69882773070066
126	14.0	0.0	10.0	20.0	12.0	2.0	6.0	19.0	7.0	0.0	5.0	9.0	9.0	1.0	4.0	14.0	82.0	9.0	48.0	172.0	184.0	107.0	102.0	183.0	186.70786362720855	143.62475228346136	380.5780316279387
127	6.0	0.0	4.0	35.0	14.0	0.0	4.0	24.0	3.0	0.0	2.0	28.0	12.0	0.0	2.0	21.0	33.0	32.0	7.0	297.0	116.0	115.0	209.0	171.0	141.2592479401598	114.26729106854675	335.3187847176366
128	2.0	0.0	2.0	16.0	4.0	6.0	14.0	9.0	1.0	0.0	1.0	13.0	6.0	3.0	9.0	10.0	21.0	11.0	20.0	141.0	67.0	81.0	162.0	193.0	152.3423835632151	123.12148987735738	338.1206590276552
129	0.0	0.0	0.0	31.0	12.0	0.0	0.0	12.0	0.0	0.0	3.0	27.0	8.0	0.0	0.0	5.0	9.0	34.0	17.0	219.0	93.0	0.0	5.0	68.0	60.30685260261263	87.92432436257067	203.91532534450624
130	4.0	10.0	0.0	24.0	0.0	2.0	2.0	18.0	2.0	7.0	0.0	5.0	0.0	1.0	2.0	17.0	20.0	93.0	0.0	276.0	33.0	91.0	103.0	162.0	91.16791038330176	64.0457597829628	257.5790440340768
131	8.0	0.0	0.0	20.0	0.0	6.0	0.0	0.0	7.0	2.0	0.0	11.0	1.0	3.0	0.0	1.0	89.0	37.0	0.0	98.0	24.0	78.0	10.0	4.0	91.33567313170269	78.1036163653394	219.18360134903142
132	4.0	5.0	0.0	23.0	0.0	0.0	0.0	4.0	2.0	3.0	0.0	15.0	0.0	0.0	0.0	4.0	16.0	75.0	2.0	223.0	5.0	2.0	14.0	116.0	52.338588051534856	43.98661094900963	183.07484929975598
134	4.0	0.0	0.0	20.0	2.0	14.0	16.0	9.0	2.0	0.0	1.0	22.0	2.0	9.0	11.0	12.0	29.0	29.0	8.0	371.0	43.0	231.0	306.0	214.0	146.0387278724924	148.88832114838038	353.306495248862
135	11.0	3.0	0.0	22.0	0.0	0.0	0.0	0.0	3.0	5.0	1.0	14.0	0.0	0.0	0.0	3.0	13.0	32.0	8.0	125.0	3.0	0.0	4.0	38.0	53.43141993493172	61.620078003362984	164.0346508367286
136	4.0	0.0	0.0	25.0	3.0	10.0	4.0	22.0	2.0	0.0	0.0	36.0	2.0	5.0	2.0	12.0	51.0	14.0	9.0	272.0	78.0	77.0	58.0	158.0	135.33657197010945	112.23442251501378	322.8569933065959
137	2.0	0.0	0.0	8.0	21.0	2.0	4.0	23.0	1.0	1.0	0.0	7.0	17.0	1.0	7.0	13.0	33.0	29.0	11.0	93.0	136.0	61.0	134.0	123.0	102.3704749762778	88.64409732683231	316.3135724926893
139	2.0	0.0	1.0	6.0	5.0	1.0	4.0	5.0	1.0	0.0	1.0	6.0	5.0	1.0	4.0	5.0	10.0	30.0	16.0	111.0	39.0	8.0	52.0	145.0	95.64882131905331	91.59417023797167	262.1361416947267
140	11.0	0.0	0.0	33.0	14.0	0.0	0.0	23.0	3.0	0.0	0.0	12.0	4.0	0.0	4.0	7.0	26.0	18.0	3.0	112.0	55.0	0.0	8.0	112.0	89.5431919012924	74.05121358072495	174.73667123743076
141	3.0	0.0	0.0	20.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	5.0	7.0	2.0	2.0	69.0	24.0	1.0	4.0	24.0	60.198437140172864	39.300925287360826	150.69353146088037
142	12.0	0.0	8.0	21.0	0.0	6.0	37.0	26.0	3.0	0.0	2.0	9.0	9.0	4.0	14.0	12.0	8.0	0.0	5.0	34.0	20.0	18.0	61.0	41.0	203.26378144999578	147.96103426982413	236.3907968327714
143	9.0	0.0	5.0	21.0	29.0	0.0	16.0	21.0	5.0	0.0	1.0	5.0	11.0	5.0	13.0	10.0	9.0	2.0	2.0	19.0	38.0	15.0	37.0	26.0	159.52359480988952	139.80364119220525	204.87588490757625
145	4.0	0.0	4.0	11.0	13.0	0.0	0.0	25.0	3.0	0.0	3.0	12.0	11.0	0.0	3.0	17.0	9.0	2.0	16.0	107.0	69.0	65.0	64.0	112.0	110.66516277125722	114.90913186343127	308.8966550685452
146	2.0	2.0	0.0	34.0	4.0	0.0	0.0	26.0	2.0	2.0	0.0	20.0	4.0	0.0	0.0	14.0	46.0	11.0	15.0	253.0	73.0	73.0	114.0	196.0	68.86875281643117	60.82156325426066	339.68669070113117
147	2.0	0.0	4.0	29.0	5.0	8.0	16.0	18.0	1.0	0.0	3.0	17.0	7.0	4.0	12.0	16.0	33.0	16.0	19.0	170.0	72.0	47.0	110.0	222.0	181.19166174341416	152.894074664536	328.91459925624923
148	6.0	0.0	0.0	10.0	12.0	0.0	5.0	27.0	5.0	2.0	0.0	10.0	4.0	0.0	4.0	16.0	18.0	11.0	1.0	22.0	14.0	0.0	14.0	36.0	90.8414182490011	78.00695824972061	131.8335407451328
149	4.0	0.0	0.0	28.0	6.0	0.0	0.0	4.0	2.0	0.0	0.0	26.0	5.0	0.0	1.0	5.0	14.0	33.0	2.0	107.0	34.0	2.0	6.0	24.0	67.5440777316528	68.7935580446044	169.61686714543814
150	4.0	0.0	0.0	10.0	0.0	10.0	6.0	18.0	2.0	0.0	1.0	9.0	2.0	5.0	3.0	14.0	21.0	38.0	2.0	136.0	59.0	179.0	101.0	274.0	122.21253369467748	120.0720987752318	298.91286116639816
151	4.0	4.0	11.0	19.0	9.0	2.0	6.0	11.0	2.0	3.0	6.0	11.0	8.0	1.0	5.0	6.0	24.0	27.0	109.0	250.0	128.0	70.0	211.0	152.0	170.3242982575383	134.20656632414125	386.56159968077685
152	2.0	0.0	0.0	16.0	4.0	2.0	4.0	9.0	1.0	0.0	0.0	14.0	3.0	1.0	2.0	6.0	27.0	16.0	2.0	132.0	18.0	41.0	32.0	92.0	96.94499625208721	75.52206286537758	251.12807725449056
153	0.0	0.0	4.0	6.0	9.0	0.0	0.0	16.0	0.0	0.0	4.0	6.0	9.0	0.0	0.0	16.0	15.0	56.0	9.0	76.0	62.0	1.0	25.0	113.0	85.37404148665695	85.37404148665695	211.48304109546058
154	10.0	0.0	0.0	18.0	0.0	0.0	0.0	30.0	3.0	1.0	1.0	16.0	4.0	0.0	0.0	18.0	7.0	7.0	3.0	63.0	17.0	3.0	8.0	73.0	70.59327854207385	80.90684666264251	178.55203944629437
155	4.0	0.0	2.0	7.0	6.0	0.0	6.0	5.0	4.0	0.0	0.0	6.0	7.0	0.0	3.0	4.0	15.0	1.0	7.0	64.0	98.0	0.0	35.0	23.0	102.50155133981207	67.86082149666272	194.77056188920395
156	2.0	0.0	1.0	24.0	5.0	6.0	6.0	6.0	1.0	2.0	1.0	20.0	5.0	3.0	3.0	7.0	38.0	15.0	3.0	229.0	43.0	27.0	33.0	105.0	137.56921321243797	113.45298700763226	264.2744302238634
157	15.0	0.0	0.0	18.0	14.0	0.0	4.0	22.0	15.0	0.0	1.0	10.0	14.0	0.0	2.0	13.0	33.0	4.0	1.0	31.0	27.0	0.0	6.0	32.0	102.48237822356	106.7551800046486	137.63342981205088
159	8.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	28.0	11.0	0.0	29.0	47.0	0.0	3.0	12.0	52.94427272888556	52.49621193543712	108.75881426995633
160	4.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	2.0	1.0	0.0	10.0	8.0	0.0	0.0	2.0	6.0	4.0	2.0	102.0	46.0	4.0	2.0	26.0	53.57208884376229	50.05796558356657	168.95762623861907
161	6.0	0.0	0.0	19.0	3.0	9.0	60.0	11.0	3.0	0.0	0.0	9.0	1.0	3.0	22.0	8.0	18.0	0.0	2.0	38.0	24.0	17.0	79.0	38.0	155.93286978224654	110.42148271230951	229.58520232931494
162	0.0	2.0	5.0	62.0	21.0	0.0	0.0	9.0	0.0	1.0	2.0	34.0	11.0	0.0	0.0	4.0	40.0	44.0	28.0	364.0	244.0	2.0	14.0	266.0	110.99624714904229	82.1042162815875	277.1990471020984
163	0.0	0.0	3.0	37.0	11.0	0.0	0.0	17.0	0.0	0.0	5.0	34.0	11.0	0.0	0.0	15.0	4.0	46.0	42.0	319.0	102.0	8.0	21.0	170.0	97.90961266368195	106.63494420573441	283.84417557516673
164	5.0	0.0	0.0	13.0	14.0	5.0	10.0	14.0	2.0	0.0	0.0	8.0	4.0	8.0	8.0	9.0	15.0	1.0	2.0	80.0	35.0	25.0	24.0	88.0	131.20281211200003	118.43522100727063	235.46085717475796
165	3.0	1.0	0.0	19.0	0.0	0.0	2.0	14.0	2.0	1.0	0.0	16.0	0.0	0.0	2.0	13.0	34.0	47.0	6.0	218.0	14.0	6.0	34.0	195.0	66.96034587781108	62.11337150088076	244.7520575152902
166	0.0	0.0	11.0	11.0	3.0	0.0	0.0	9.0	0.0	0.0	3.0	8.0	6.0	0.0	0.0	7.0	34.0	26.0	29.0	154.0	127.0	12.0	41.0	303.0	105.41613001314968	76.75636325503521	305.9469657523254
167	2.0	0.0	0.0	16.0	12.0	0.0	4.0	12.0	2.0	0.0	0.0	13.0	8.0	0.0	4.0	12.0	32.0	28.0	1.0	97.0	114.0	37.0	39.0	147.0	81.06212902619963	77.28194498116348	249.7600780017001
168	3.0	0.0	3.0	3.0	18.0	0.0	0.0	5.0	6.0	1.0	1.0	4.0	13.0	0.0	0.0	8.0	33.0	2.0	1.0	14.0	39.0	0.0	0.0	27.0	86.06423849236755	75.67727530253028	112.58098201529182
169	11.0	0.0	0.0	8.0	0.0	5.0	3.0	33.0	4.0	1.0	0.0	8.0	0.0	2.0	1.0	17.0	26.0	13.0	1.0	73.0	12.0	33.0	47.0	209.0	114.151247890083	80.03590690502578	236.8490894891503
170	0.0	62.0	0.0	62.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	13.0	1.0	1.0	1.0	3.0	7.0	33.0	2.0	127.0	23.0	2.0	4.0	38.0	33.14507781113226	65.34944348316303	162.00200650355612
171	5.0	0.0	0.0	29.0	0.0	9.0	36.0	14.0	4.0	4.0	0.0	11.0	2.0	2.0	8.0	11.0	9.0	10.0	1.0	26.0	8.0	2.0	14.0	30.0	147.6307005007363	99.58665603635777	145.72591525187678
172	6.0	0.0	3.0	5.0	10.0	0.0	2.0	22.0	3.0	0.0	1.0	2.0	5.0	0.0	1.0	17.0	39.0	19.0	1.0	12.0	51.0	2.0	19.0	195.0	110.68712554114964	72.5198739530992	171.95186348060722
173	4.0	0.0	0.0	10.0	21.0	2.0	2.0	20.0	2.0	2.0	2.0	9.0	13.0	1.0	1.0	23.0	16.0	7.0	5.0	121.0	79.0	47.0	16.0	209.0	103.7095249677767	109.16002767260247	271.40927202091314
174	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	22.0	12.0	0.0	0.0	4.0	39.0	81.0	68.0	533.0	153.0	3.0	13.0	175.0	41.43134726391533	50.029653931433465	301.8856205569536
175	3.0	0.0	0.0	19.0	0.0	0.0	6.0	0.0	3.0	5.0	0.0	13.0	2.0	0.0	3.0	8.0	8.0	32.0	1.0	63.0	5.0	0.0	13.0	27.0	63.27936783729194	67.01212591011594	125.90713419119345
176	2.0	0.0	0.0	24.0	0.0	2.0	22.0	13.0	1.0	0.0	0.0	22.0	1.0	2.0	14.0	13.0	12.0	10.0	6.0	226.0	18.0	44.0	209.0	188.0	109.6973557160931	104.00018430015126	294.28621200392695
177	50.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	2.0	0.0	7.0	18.0	7.0	0.0	0.0	9.0	25.0	23.0	32.0	153.0	88.0	1.0	4.0	99.0	58.97738449086488	114.32668439371082	239.43342829445828
178	2.0	0.0	0.0	15.0	0.0	0.0	4.0	16.0	1.0	0.0	0.0	10.0	1.0	0.0	2.0	19.0	82.0	3.0	1.0	240.0	10.0	0.0	27.0	248.0	68.972455953701	60.34094469083394	186.49125215269882
179	13.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	83.0	17.0	5.0	234.0	14.0	4.0	7.0	26.0	55.29429087511423	51.70483995038152	220.9198753457968
180	0.0	1.0	0.0	22.0	0.0	0.0	0.0	15.0																	43.83159140937051	0.0	0.0
181	2.0	4.0	0.0	6.0	0.0	0.0	0.0	7.0	2.0	4.0	0.0	4.0	0.0	0.0	0.0	4.0	112.0	199.0	10.0	126.0	33.0	0.0	58.0	106.0	37.623556260765206	31.9088157483244	226.83781737302004
182	8.0	0.0	8.0	12.0	25.0	4.0	4.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	7.0	7.0	35.0	67.0	30.0	24.0	58.0	184.13196075282423	6.931471805599453	252.40664622314398
183	5.0	10.0	5.0	19.0	0.0	0.0	0.0	7.0	3.0	5.0	3.0	10.0	0.0	0.0	0.0	4.0	28.0	85.0	13.0	108.0	12.0	3.0	12.0	31.0	98.27032132132427	76.96292599089428	221.1829828683501
184	3.0	0.0	0.0	26.0	7.0	0.0	0.0	8.0	4.0	0.0	0.0	14.0	6.0	0.0	0.0	8.0	6.0	3.0	0.0	65.0	44.0	2.0	1.0	40.0	68.20464286632247	63.89055476732078	125.0879505499124
185	2.0	0.0	4.0	16.0	9.0	8.0	12.0	16.0	2.0	0.0	3.0	14.0	12.0	4.0	6.0	13.0	23.0	18.0	32.0	356.0	99.0	126.0	306.0	286.0	174.82718144468686	150.3918771003196	377.5571884133874
186	6.0	9.0	0.0	25.0	25.0	0.0	2.0	18.0	5.0	7.0	0.0	14.0	16.0	0.0	1.0	10.0	96.0	100.0	9.0	153.0	127.0	5.0	21.0	217.0	89.43369715740057	73.92622850981536	262.3792626520265
187	2.0	6.0	0.0	13.0	0.0	0.0	0.0	9.0	1.0	3.0	0.0	8.0	1.0	0.0	0.0	5.0	24.0	75.0	7.0	202.0	15.0	15.0	55.0	62.0	44.99780134969328	38.55566210566187	258.92929849582686
188	0.0	0.0	0.0	39.0	0.0	0.0	0.0	39.0	3.0	0.0	2.0	12.0	11.0	0.0	2.0	1.0	9.0	6.0	5.0	178.0	91.0	0.0	10.0	62.0	55.33319181170904	93.85413644093784	183.10544466612532
189	6.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0																	54.72270673671475	0.0	0.0
190	2.0	7.0	0.0	28.0	1.0	0.0	0.0	1.0	1.0	7.0	0.0	26.0	1.0	0.0	0.0	1.0	22.0	56.0	1.0	121.0	43.0	0.0	14.0	46.0	47.43166990878562	42.66242918788253	153.8899177741173
191	0.0	2.0	8.0	32.0	11.0	5.0	9.0	11.0	0.0	2.0	4.0	23.0	7.0	2.0	6.0	7.0	12.0	57.0	26.0	230.0	53.0	80.0	81.0	121.0	171.40857228311563	132.04502421770943	330.2699073314277
192	6.0	0.0	0.0	8.0	9.0	2.0	2.0	24.0	2.0	1.0	1.0	5.0	3.0	6.0	15.0	12.0	5.0	3.0	3.0	28.0	14.0	13.0	24.0	33.0	101.99702051326986	131.2464115282516	199.6172817674818
193	2.0	0.0	0.0	17.0	3.0	8.0	19.0	13.0	3.0	0.0	0.0	10.0	1.0	5.0	10.0	12.0	23.0	0.0	22.0	138.0	27.0	57.0	151.0	137.0	133.9184132015828	113.94652114183484	332.2575894290682
194	3.0	9.0	12.0	15.0	18.0	0.0	15.0	9.0																	155.0684021673473	0.0	0.0
195	2.0	0.0	4.0	6.0	3.0	0.0	0.0	13.0	1.0	0.0	3.0	4.0	5.0	0.0	0.0	8.0	6.0	17.0	9.0	46.0	71.0	0.0	39.0	99.0	90.8079306417625	77.6281301907591	191.0424373828726
196	0.0	0.0	13.0	35.0	17.0	0.0	0.0	14.0	0.0	0.0	7.0	20.0	15.0	0.0	0.0	11.0	4.0	12.0	29.0	199.0	84.0	3.0	8.0	95.0	129.80373241993442	108.71873977936903	243.71071885200297
197	6.0	2.0	0.0	14.0	11.0	0.0	0.0	0.0	2.0	2.0	0.0	10.0	7.0	0.0	1.0	1.0	13.0	45.0	0.0	114.0	74.0	2.0	8.0	18.0	56.766912173179016	53.56226645412694	146.43673879704502
198	4.0	0.0	3.0	21.0	11.0	2.0	2.0	18.0	3.0	0.0	2.0	15.0	9.0	1.0	1.0	15.0	49.0	6.0	19.0	292.0	183.0	61.0	11.0	163.0	141.76725949073693	115.22442254326695	325.8892078111391
199	2.0	1.0	0.0	19.0	2.0	0.0	2.0	23.0	5.0	1.0	0.0	15.0	3.0	0.0	2.0	17.0	14.0	6.0	4.0	39.0	10.0	0.0	4.0	42.0	71.9266047428625	76.62664103531984	147.20328013170402
200	50.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	1.0	4.0	0.0	3.0	0.0	3.0	9.0	9.0	20.0	19.0	3.0	56.0	45.0	182.0	121.0	143.0	58.97738449086488	79.84020320923867	295.7638385209555
201	0.0	8.0	0.0	24.0	10.0	0.0	0.0	10.0																	51.77326182199327	0.0	0.0
202	2.0	0.0	0.0	27.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	18.0	0.0	0.0	0.0	8.0	24.0	26.0	3.0	226.0	2.0	3.0	6.0	74.0	54.70537569683232	47.36198448394495	188.7694344434577
203	2.0	0.0	1.0	24.0	20.0	0.0	6.0	22.0	4.0	0.0	1.0	19.0	16.0	0.0	3.0	17.0	24.0	14.0	2.0	44.0	52.0	0.0	14.0	54.0	110.86274540817774	105.86125049484035	159.2732174658286
204	2.0	7.0	2.0	24.0	0.0	0.0	2.0	3.0	1.0	4.0	1.0	30.0	0.0	0.0	2.0	3.0	21.0	121.0	1.0	270.0	24.0	1.0	86.0	96.0	84.39889996098674	73.29874223186191	192.14220898151495
205	3.0	2.0	0.0	35.0	0.0	0.0	0.0	29.0	1.0	6.0	0.0	24.0	0.0	1.0	1.0	18.0	5.0	18.0	0.0	38.0	1.0	1.0	3.0	39.0	64.50689532673456	70.7450200688014	98.30035359101134
206	9.0	2.0	0.0	2.0	0.0	3.0	6.0	31.0	4.0	1.0	0.0	7.0	23.0	1.0	3.0	12.0	31.0	33.0	3.0	158.0	93.0	19.0	37.0	167.0	96.32841746623491	91.94340334146469	257.57783990567447
207	0.0	13.0	5.0	21.0	14.0	0.0	0.0	4.0	0.0	6.0	2.0	34.0	10.0	0.0	0.0	2.0	47.0	220.0	24.0	415.0	350.0	5.0	31.0	287.0	92.01373717273557	76.60950534081866	296.8057148609285
208	71.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	10.0	0.0	0.0	5.0	46.0	31.0	5.0	48.0	132.0	6.0	21.0	44.0	64.14999178524083	45.79734020801213	228.59587952795857
209	5.0	0.0	0.0	15.0	0.0	0.0	2.0	21.0																	72.08481706815104	0.0	0.0
210	3.0	0.0	0.0	28.0	0.0	6.0	21.0	20.0	1.0	0.0	0.0	19.0	2.0	2.0	7.0	13.0	17.0	17.0	1.0	146.0	30.0	60.0	82.0	188.0	132.58714161437018	98.34380382271675	260.1405339041114
211	9.0	0.0	8.0	8.0	7.0	0.0	0.0	11.0																	122.75045209404735	0.0	0.0
212	3.0	0.0	0.0	33.0	5.0	0.0	0.0	0.0	3.0	0.0	1.0	14.0	7.0	0.0	0.0	0.0	26.0	2.0	1.0	131.0	39.0	0.0	1.0	31.0	58.0853462035008	68.66933284461882	139.6223914127372
213	3.0	23.0	0.0	17.0	3.0	0.0	10.0	0.0	0.0	12.0	0.0	20.0	0.0	0.0	2.0	3.0	12.0	87.0	5.0	364.0	42.0	0.0	169.0	109.0	67.32097806304782	43.232920354591705	214.15416699011774
214	0.0	2.0	0.0	32.0	6.0	0.0	0.0	7.0	0.0	1.0	1.0	34.0	3.0	0.0	0.0	7.0	6.0	31.0	5.0	190.0	31.0	0.0	10.0	80.0	52.89460949100433	68.8245452817715	173.1242287114659
215	3.0	0.0	0.0	33.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	19.0	1.0	0.0	0.0	2.0	5.0	58.0	12.0	235.0	4.0	1.0	6.0	15.0	54.619610300701076	45.84759188727964	183.75675006638508
216	6.0	0.0	0.0	27.0	3.0	0.0	0.0	23.0	3.0	1.0	0.0	18.0	2.0	0.0	0.0	13.0	10.0	5.0	0.0	147.0	34.0	0.0	2.0	67.0	75.60288754964435	60.60938713316026	120.22795824717745
217	4.0	2.0	0.0	1.0	0.0	0.0	0.0	17.0	4.0	3.0	0.0	1.0	1.0	0.0	1.0	15.0	37.0	48.0	2.0	83.0	112.0	0.0	29.0	217.0	35.280485142085055	44.51341352729876	184.9370844303072
218	2.0	0.0	4.0	38.0	14.0	4.0	3.0	13.0	2.0	2.0	2.0	31.0	12.0	2.0	2.0	10.0	25.0	18.0	20.0	275.0	170.0	104.0	97.0	142.0	160.64492667229834	128.68415636538774	348.460579745808
219	6.0	6.0	0.0	10.0	0.0	0.0	1.0	0.0	3.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	16.0	0.0	14.0	4.0	5.0	20.0	1.0	46.47770572602566	26.984747757882715	115.30179367401621
220	0.0	0.0	4.0	27.0	12.0	0.0	2.0	21.0	0.0	0.0	2.0	17.0	8.0	0.0	1.0	13.0	13.0	4.0	23.0	133.0	94.0	0.0	7.0	201.0	112.82407485338491	87.48190613602124	221.70657959129923
221	3.0	0.0	0.0	3.0	20.0	0.0	0.0	18.0	1.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	59.0	15.0	6.0	67.0	234.0	0.0	4.0	277.0	57.67069430684713	17.05810290944979	197.77151121940034
222	5.0	0.0	1.0	6.0	14.0	7.0	14.0	12.0	3.0	0.0	1.0	8.0	15.0	4.0	7.0	14.0	24.0	17.0	18.0	107.0	166.0	67.0	58.0	150.0	149.73970633426984	133.55023718075006	322.68219827203063
223	4.0	0.0	0.0	38.0	0.0	0.0	20.0	13.0	2.0	4.0	2.0	17.0	1.0	4.0	27.0	9.0	13.0	34.0	9.0	116.0	5.0	11.0	76.0	67.0	96.37050661094798	144.6257365756813	247.65876693232013
224	9.0	2.0	0.0	6.0	15.0	0.0	0.0	0.0	3.0	7.0	0.0	2.0	5.0	0.0	0.0	0.0	13.0	27.0	0.0	18.0	28.0	0.0	0.0	1.0	54.15067145435628	29.648980760660606	69.47276912019868
225	0.0	0.0	2.0	36.0	19.0	0.0	0.0	8.0	0.0	0.0	2.0	25.0	16.0	0.0	0.0	14.0	26.0	72.0	43.0	412.0	196.0	1.0	7.0	237.0	89.53927059759604	87.7525903227097	267.65139759535793
226	2.0	0.0	0.0	1.0	2.0	5.0	24.0	12.0	1.0	1.0	0.0	2.0	5.0	3.0	17.0	16.0	22.0	27.0	4.0	75.0	69.0	94.0	188.0	280.0	104.2593505561719	96.28576919894148	301.1630718921797
227	0.0	0.0	0.0	15.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	10.0	10.0	0.0	1.0	4.0	18.0	61.0	6.0	333.0	185.0	3.0	13.0	150.0	40.5506340097055	68.27576997374415	233.28087774891506
228	4.0	0.0	4.0	26.0	0.0	4.0	11.0	21.0	1.0	0.0	1.0	4.0	6.0	1.0	3.0	12.0	46.0	4.0	20.0	229.0	91.0	47.0	104.0	176.0	161.7817326085904	90.63471519892116	338.22976949239734
229	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	35.553480614894134	31.780538303479453	28.903717578961647
230	9.0	0.0	0.0	4.0	13.0	4.0	8.0	25.0	2.0	0.0	0.0	1.0	8.0	1.0	2.0	9.0	39.0	9.0	1.0	21.0	56.0	15.0	12.0	81.0	122.76700341450936	65.26570954181187	203.8728489976381
231	3.0	0.0	2.0	15.0	0.0	0.0	0.0	32.0	1.0	0.0	1.0	7.0	0.0	0.0	3.0	20.0	46.0	18.0	13.0	203.0	20.0	0.0	23.0	398.0	86.53667585763186	74.14012253621247	228.7181888141372
232	3.0	0.0	6.0	32.0	7.0	2.0	4.0	29.0	3.0	0.0	4.0	19.0	5.0	1.0	2.0	16.0	31.0	11.0	40.0	254.0	157.0	53.0	50.0	246.0	162.9455924666597	132.03014472189267	349.89733695441674
233	0.0	0.0	0.0	35.0	0.0	0.0	0.0	31.0																	53.16386889855973	0.0	0.0
234	9.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	18.0	0.0	1.0	0.0	0.0	25.0	11.0	1.0	248.0	29.0	1.0	5.0	8.0	56.6988092298052	62.76643489341644	159.88700865775587
235	4.0	1.0	0.0	16.0	14.0	2.0	14.0	19.0	1.0	1.0	0.0	16.0	12.0	1.0	7.0	11.0	38.0	3.0	5.0	139.0	174.0	98.0	103.0	125.0	120.61187836144857	93.78394994928667	316.4250840943316
236	14.0	0.0	0.0	21.0	20.0	7.0	14.0	19.0	0.0	3.0	0.0	0.0	1.0	6.0	1.0	0.0	5.0	3.0	0.0	24.0	17.0	27.0	19.0	23.0	156.86153294561115	46.54282196726566	174.2773050989873
