INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
5442	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	Y	Y	2.7465307216702746
8779	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	Y	Y	2.7465307216702746
2603	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	Y		2.7465307216702746
9611	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0		Y	2.7465307216702746
10107	0.0	14.0	0.0	0.0	0.0	0.0	2.0	2.0	Y	Y	2.7465307216702746
2052	0.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0		Y	2.7465307216702746
9166	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	Y		2.7465307216702746
2495	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	Y		2.7465307216702746
10208	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	Y		2.7465307216702746
10420	0.0	8.0	0.0	0.0	0.0	0.0	2.0	2.0	Y	Y	2.7465307216702746
2085	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	Y	Y	2.7465307216702746
4027	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0		Y	2.7465307216702746
9619	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	Y		2.7465307216702746
4237	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0		Y	2.7465307216702746
5914	0.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0		Y	2.7465307216702746
6061	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	Y		2.7465307216702746
4127	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	Y		2.7465307216702746
7455	0.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0		Y	2.7465307216702746
9621	0.0	7.0	0.0	0.0	0.0	0.0	2.0	2.0		Y	2.7465307216702746
6507	0.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0		Y	2.7465307216702746
8543	0.0	3.0	0.0	0.0	14.0	0.0	0.0	3.0	Y		2.740319461670996
10189	0.0	8.0	0.0	0.0	14.0	0.0	0.0	3.0		Y	2.740319461670996
5369	8.0	23.0	0.0	0.0	25.0	0.0	0.0	0.0	Y		2.727660557678851
4600	0.0	2.0	0.0	0.0	24.0	0.0	0.0	2.0		Y	2.7080502011022105
7757	0.0	10.0	0.0	0.0	0.0	0.0	0.0	14.0	Y	Y	2.7080502011022105
8670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	Y		2.7080502011022105
8049	2.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	Y		2.7080502011022105
6775	4.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	Y		2.7080502011022105
7924	0.0	10.0	0.0	0.0	8.0	0.0	0.0	4.0	Y	Y	2.7080502011022105
5083	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	Y		2.7080502011022105
5851	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	Y		2.7080502011022105
10239	0.0	10.0	0.0	0.0	0.0	0.0	0.0	14.0	Y	Y	2.7080502011022105
8724	0.0	11.0	0.0	0.0	0.0	0.0	0.0	14.0	Y	Y	2.7080502011022105
6721	0.0	3.0	0.0	0.0	0.0	0.0	0.0	14.0	Y	Y	2.7080502011022105
9070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	Y		2.7080502011022105
9817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	Y		2.7080502011022105
8353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	Y		2.7080502011022105
5873	0.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0	Y	Y	2.7080502011022105
4122	0.0	3.0	0.0	0.0	0.0	0.0	0.0	14.0	Y	Y	2.7080502011022105
7591	0.0	3.0	0.0	0.0	13.0	0.0	0.0	3.0		Y	2.70582302592752
9132	0.0	2.0	0.0	0.0	13.0	0.0	0.0	3.0	Y	Y	2.70582302592752
4613	0.0	0.0	0.0	0.0	13.0	0.0	0.0	3.0	Y		2.70582302592752
8925	0.0	0.0	0.0	0.0	23.0	0.0	0.0	2.0	Y		2.6876392038420827
9728	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	Y		2.6876392038420827
6060	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	Y		2.6876392038420827
9815	0.0	6.0	0.0	0.0	0.0	0.0	5.0	0.0	Y	Y	2.6876392038420827
8072	0.0	10.0	0.0	0.0	5.0	0.0	0.0	5.0	Y	Y	2.6876392038420827
2335	0.0	5.0	0.0	0.0	7.0	0.0	2.0	0.0	Y		2.6876392038420827
4842	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	Y		2.6876392038420827
7129	5.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	Y		2.6876392038420827
8063	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	Y		2.6876392038420827
7847	3.0	4.0	0.0	0.0	5.0	0.0	0.0	2.0	Y		2.6876392038420827
4928	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	Y		2.6876392038420827
4491	0.0	6.0	0.0	0.0	5.0	0.0	0.0	5.0	Y		2.6876392038420827
10802	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1.0	Y	Y	2.6876392038420827
6345	0.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	Y		2.6876392038420827
4839	0.0	0.0	0.0	0.0	12.0	0.0	0.0	3.0	Y		2.668769039850659
5701	12.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	Y		2.668769039850659
5863	0.0	0.0	0.0	0.0	12.0	0.0	0.0	3.0	Y		2.668769039850659
6764	0.0	6.0	0.0	0.0	12.0	0.0	0.0	3.0	Y		2.668769039850659
6305	0.0	0.0	0.0	0.0	22.0	0.0	0.0	2.0	Y		2.666359396632685
9974	0.0	0.0	0.0	0.0	21.0	0.0	0.0	2.0	Y		2.644133515347268
4848	0.0	0.0	0.0	0.0	21.0	0.0	0.0	2.0	Y		2.644133515347268
5204	21.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		2.644133515347268
7440	0.0	4.0	0.0	0.0	21.0	0.0	0.0	2.0	Y	Y	2.644133515347268
8893	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	Y		2.639057329615259
8691	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	Y		2.639057329615259
9091	0.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0	Y	Y	2.639057329615259
6500	0.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0		Y	2.639057329615259
7955	1.0	2.0	0.0	0.0	1.0	0.0	0.0	6.0	Y		2.639057329615259
6012	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	Y		2.639057329615259
7903	0.0	5.0	0.0	0.0	0.0	0.0	0.0	13.0	Y	Y	2.639057329615259
10217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	Y		2.639057329615259
6207	0.0	6.0	0.0	0.0	0.0	0.0	0.0	13.0	Y	Y	2.639057329615259
6311	6.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	Y		2.639057329615259
8250	0.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0		Y	2.639057329615259
10915	0.0	4.0	0.0	0.0	0.0	0.0	0.0	13.0	Y	Y	2.639057329615259
7832	0.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	Y	Y	2.639057329615259
8776	0.0	3.0	0.0	0.0	0.0	0.0	0.0	13.0	Y	Y	2.639057329615259
4386	0.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	Y		2.628747686013891
5762	2.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	Y		2.628747686013891
8778	0.0	21.0	0.0	0.0	11.0	0.0	0.0	3.0		Y	2.628747686013891
4892	0.0	8.0	0.0	0.0	2.0	0.0	0.0	7.0		Y	2.628747686013891
6512	0.0	12.0	0.0	0.0	11.0	0.0	0.0	3.0		Y	2.628747686013891
7419	0.0	8.0	0.0	0.0	2.0	0.0	0.0	7.0	Y	Y	2.628747686013891
9786	0.0	3.0	0.0	0.0	11.0	0.0	0.0	3.0	Y	Y	2.628747686013891
10692	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0		Y	2.628747686013891
4692	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	Y		2.628747686013891
8951	0.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	Y		2.628747686013891
7300	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	Y		2.628747686013891
653	6.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	Y		2.6208735075298217
7709	2.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	Y		2.6208735075298217
8236	2.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	Y		2.6208735075298217
8214	2.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	Y		2.6208735075298217
4921	2.0	4.0	0.0	0.0	6.0	0.0	0.0	2.0	Y		2.6208735075298217
6868	2.0	2.0	0.0	0.0	6.0	0.0	0.0	2.0	Y		2.6208735075298217
9114	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	Y		2.6208735075298213
8334	6.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	Y		2.6208735075298213
6992	6.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	Y		2.6208735075298213
7553	0.0	4.0	0.0	0.0	6.0	0.0	2.0	0.0	Y	Y	2.6208735075298213
6761	0.0	8.0	0.0	0.0	19.0	0.0	0.0	2.0	Y		2.5964784254451057
7395	3.0	2.0	0.0	0.0	4.0	0.0	0.0	2.0	Y		2.5964784254451057
8697	0.0	10.0	0.0	0.0	4.0	0.0	0.0	5.0	Y	Y	2.596478425445105
8404	0.0	3.0	0.0	0.0	4.0	0.0	0.0	5.0	Y	Y	2.596478425445105
4903	0.0	11.0	0.0	0.0	4.0	0.0	0.0	5.0	Y		2.596478425445105
6183	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	Y		2.585241997519076
2406	0.0	11.0	0.0	0.0	10.0	0.0	0.0	3.0		Y	2.585241997519076
7854	0.0	4.0	0.0	0.0	10.0	0.0	0.0	3.0	Y	Y	2.585241997519076
9854	0.0	4.0	0.0	0.0	10.0	0.0	0.0	3.0	Y	Y	2.585241997519076
8495	0.0	3.0	0.0	0.0	10.0	0.0	0.0	3.0	Y		2.585241997519076
5682	0.0	7.0	0.0	0.0	10.0	0.0	0.0	3.0		Y	2.585241997519076
9695	6.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	Y		2.582392986961757
6631	0.0	24.0	0.0	0.0	6.0	0.0	0.0	4.0		Y	2.582392986961757
7310	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	Y		2.582392986961757
7444	0.0	7.0	0.0	0.0	6.0	0.0	0.0	4.0		Y	2.582392986961757
7104	0.0	12.0	0.0	0.0	6.0	0.0	0.0	4.0	Y	Y	2.582392986961757
5032	0.0	2.0	0.0	0.0	6.0	0.0	0.0	4.0		Y	2.582392986961757
6807	0.0	6.0	0.0	0.0	6.0	0.0	0.0	4.0	Y	Y	2.582392986961757
2324	0.0	7.0	0.0	0.0	6.0	0.0	0.0	4.0	Y	Y	2.582392986961757
4875	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	Y		2.582392986961757
10569	0.0	6.0	0.0	0.0	18.0	0.0	0.0	2.0		Y	2.57083177825133
8210	0.0	4.0	0.0	0.0	0.0	0.0	0.0	12.0	Y		2.5649493574615367
8660	0.0	2.0	0.0	0.0	0.0	0.0	0.0	12.0	Y	Y	2.5649493574615367
5281	0.0	2.0	0.0	0.0	0.0	0.0	0.0	12.0		Y	2.5649493574615367
6835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	Y		2.5649493574615367
8213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	Y		2.5649493574615367
8195	0.0	14.0	0.0	0.0	0.0	0.0	0.0	12.0	Y	Y	2.5649493574615367
9641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	Y		2.5649493574615367
7954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	Y		2.5649493574615367
8675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	Y		2.5649493574615367
