INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK
9295	0	4	0	0	7	0	3	0
9296	0	0	0	0	0	0	0	0
9297	NA	NA	NA	NA	NA	NA	NA	NA
9298	0	4	0	0	0	0	0	0
9299	0	0	0	0	0	0	0	0
9300	0	0	0	0	0	0	0	0
9301	0	18	0	0	0	0	0	3
9302	0	6	0	0	6	0	4	0
9303	0	0	0	0	0	0	0	0
9304	0	9	0	0	0	0	0	0
9305	0	0	0	0	16	0	0	0
9306	3	0	0	0	6	0	0	0
9307	NA	NA	NA	NA	NA	NA	NA	NA
9308	0	3	0	0	7	0	0	5
9309	3	3	0	0	3	0	0	2
9310	NA	NA	NA	NA	NA	NA	NA	NA
9311	0	0	0	0	0	0	0	0
9312	3	0	0	0	14	0	4	0
9313	0	11	0	0	6	0	0	0
9314	0	6	0	0	18	0	0	6
9315	0	11	0	0	19	0	1	3
9316	0	12	0	0	5	0	0	1
9317	0	20	0	0	9	0	0	2
9318	0	0	0	0	0	0	0	0
9319	0	0	0	0	0	0	0	0
9320	0	0	0	0	5	0	0	2
9321	2	0	0	0	0	2	0	0
9322	0	8	0	0	16	0	8	18
9323	2	6	0	0	3	0	0	0
9324	0	0	0	0	0	0	0	0
9325	0	10	0	0	11	0	0	0
9326	NA	NA	NA	NA	NA	NA	NA	NA
9327	0	15	0	0	0	0	0	0
9328	0	1	0	0	0	0	0	0
9329	0	5	0	0	19	0	0	7
9330	3	0	0	0	0	0	0	0
9331	0	0	0	0	0	0	0	0
9332	4	0	0	4	0	0	0	0
9333	0	0	0	0	0	0	0	6
9334	0	0	0	7	0	11	11	20
9335	0	8	0	0	0	0	0	0
9336	0	4	0	0	4	0	2	15
9337	0	0	0	0	0	0	0	16
9338	3	0	0	0	9	0	3	4
9339	0	3	0	0	4	0	0	0
9340	0	7	0	0	10	0	0	7
9341	0	16	0	0	0	0	0	0
9342	0	0	0	0	0	0	0	0
9343	0	2	0	0	4	0	0	0
9344	0	13	0	4	5	0	0	2
9345	NA	NA	NA	NA	NA	NA	NA	NA
9346	0	6	0	0	0	0	0	2
9347	0	0	0	0	2	0	0	5
9348	0	4	0	0	18	0	4	29
9349	0	0	0	0	0	0	0	8
9350	3	0	0	0	8	0	0	0
9351	0	17	0	11	6	0	0	6
9352	4	0	0	0	8	1	5	12
9353	0	0	0	0	8	2	0	2
9354	0	3	0	7	0	0	0	0
9355	3	34	0	0	0	0	0	0
9356	0	9	0	0	0	0	0	0
9357	0	5	0	0	4	0	0	9
9358	0	0	0	0	2	0	0	0
9359	0	0	0	0	0	0	0	0
9360	0	0	0	0	0	0	0	4
9361	NA	NA	NA	NA	NA	NA	NA	NA
9362	0	0	0	0	8	0	0	0
9363	0	0	0	0	0	0	0	0
9364	0	0	0	0	6	0	0	0
9365	3	0	0	0	11	0	0	6
9366	0	6	0	0	0	0	0	0
9367	0	0	0	0	0	0	0	0
9368	0	0	0	0	0	0	0	4
9369	0	0	0	0	0	0	0	2
9370	0	0	0	4	8	0	8	0
9371	0	0	0	2	2	0	0	0
9372	0	0	0	0	0	0	0	0
9373	0	4	0	0	6	0	2	23
9374	0	3	0	0	6	0	0	0
9375	0	10	0	0	2	0	0	31
9376	0	3	0	0	21	0	9	20
9377	0	0	0	0	0	2	19	15
9378	0	0	0	0	0	0	0	3
9379	0	3	0	0	8	0	0	0
9380	0	7	0	0	0	0	0	2
9381	0	3	0	0	13	3	3	8
9382	0	19	0	0	0	0	3	0
9383	0	8	0	0	7	0	0	0
9384	0	8	0	0	0	0	0	0
9385	0	24	0	0	0	0	2	0
9386	0	16	0	0	0	0	0	0
9387	0	0	0	0	0	0	0	16
9388	0	0	0	0	4	0	0	0
9389	0	3	0	0	6	0	0	0
9390	0	14	0	0	0	0	0	0
9391	3	0	0	5	0	0	0	6
9392	0	2	0	0	10	0	0	0
9393	0	12	0	3	0	0	0	1
9394	NA	NA	NA	NA	NA	NA	NA	NA
9395	0	7	0	0	2	0	0	0
9396	0	0	0	0	6	0	0	0
9397	0	0	0	0	0	0	0	4
9398	2	0	0	0	6	0	0	6
9399	0	13	0	0	4	0	0	18
9400	0	7	0	0	0	0	0	0
9401	0	0	0	0	0	0	0	0
9402	0	15	0	0	4	2	0	0
9403	2	9	0	2	12	2	3	21
9404	0	16	0	0	5	0	0	0
9405	0	0	0	0	2	0	0	0
9406	0	11	0	0	9	0	0	0
9407	0	0	0	0	17	0	0	13
9408	0	3	0	0	0	0	0	9
9409	2	5	0	0	4	0	0	0
9410	0	13	0	0	0	0	0	0
9411	6	0	0	0	0	3	0	0
9412	0	7	0	0	5	0	0	10
9413	0	0	0	0	0	0	0	0
9414	0	4	0	0	0	0	0	0
9415	2	0	0	0	12	2	2	22
9416	0	0	0	0	0	0	0	3
9417	0	2	0	0	4	2	4	22
9418	0	8	0	0	4	0	0	4
9419	3	0	0	0	0	0	0	0
9420	0	0	0	0	0	0	0	0
9421	0	3	0	0	6	0	3	2
9422	0	0	0	0	4	0	0	0
9423	0	6	0	0	0	0	0	1
9424	0	6	0	0	0	0	0	0
9425	0	7	0	0	12	0	0	6
9426	2	4	0	0	0	0	0	0
9427	0	0	0	0	2	0	0	0
9428	0	0	0	0	18	0	0	10
9429	0	16	0	0	0	0	0	0
9430	0	4	0	0	0	0	8	7
9431	0	20	0	0	0	0	0	0
9432	NA	NA	NA	NA	NA	NA	NA	NA
9433	4	0	0	0	11	0	0	0
9434	0	0	0	3	0	0	0	0
9435	0	12	0	0	0	0	0	0
9436	0	19	0	10	0	0	0	0
9437	0	2	0	0	0	3	3	0
9438	4	2	0	0	6	0	0	0
9439	0	0	0	0	0	0	0	0
9440	0	0	0	0	0	0	0	4
9441	0	0	0	0	0	0	0	0
9442	NA	NA	NA	NA	NA	NA	NA	NA
9443	4	0	0	0	0	0	0	0
9444	0	0	0	0	0	0	0	4
9445	0	3	0	3	0	0	0	7
9446	0	1	0	7	2	0	4	4
9447	0	7	0	3	0	0	2	0
9448	0	8	0	0	0	1	1	0
9449	0	2	0	0	4	0	0	4
9450	0	0	0	0	0	0	0	0
9451	0	4	0	0	0	0	0	0
9452	0	4	0	0	0	0	0	0
9453	11	1	0	0	0	0	4	2
9454	0	0	0	5	0	0	0	17
9455	0	0	0	0	2	0	0	0
9456	4	5	0	0	7	0	0	12
9457	4	0	0	1	0	0	9	14
9458	0	2	0	0	7	0	0	8
9459	0	6	0	0	4	0	0	12
9460	0	19	0	2	4	0	0	5
9461	0	0	0	0	0	0	0	12
9462	0	6	0	0	5	0	0	6
9463	0	3	0	0	3	0	0	0
9464	0	8	0	0	11	4	8	11
9465	6	0	0	0	0	0	3	0
9466	NA	NA	NA	NA	NA	NA	NA	NA
9467	0	24	0	0	9	0	0	0
9468	0	1	0	1	3	0	0	0
9469	0	4	0	0	10	0	0	0
9470	0	3	0	0	4	0	0	0
9471	0	0	0	0	6	0	0	0
9472	0	3	0	0	3	3	0	0
9473	0	0	0	0	11	0	0	0
9474	0	6	0	0	3	0	0	0
9475	0	8	0	0	7	0	0	2
9476	0	0	0	0	9	0	0	0
9477	0	7	0	0	0	0	0	1
9478	0	3	0	0	0	3	0	0
9479	2	6	0	0	0	0	0	0
9480	0	0	0	0	0	0	0	0
9481	0	2	0	0	0	0	0	4
9482	0	3	0	0	22	0	0	4
9483	0	0	0	0	0	0	0	0
9484	0	2	0	0	0	0	0	0
9485	0	13	0	0	0	0	0	0
9486	0	0	0	0	0	0	0	0
9487	0	0	0	0	0	0	0	0
9488	0	0	0	0	6	0	0	0
9489	0	2	0	0	0	0	0	2
9490	0	0	0	0	0	0	0	0
9491	0	0	0	0	14	0	0	6
9492	0	2	0	0	9	0	0	0
9493	0	4	0	0	12	2	4	22
9494	0	12	0	0	0	0	0	0
9495	4	0	0	0	3	0	0	0
9496	0	14	0	3	14	0	0	2
9497	NA	NA	NA	NA	NA	NA	NA	NA
9498	2	0	0	0	8	2	15	0
9499	4	0	0	0	0	0	2	0
9500	NA	NA	NA	NA	NA	NA	NA	NA
9501	4	0	0	0	24	0	0	0
9502	0	4	0	0	0	0	0	0
9503	0	0	0	3	6	0	0	0
9504	0	2	0	0	4	0	0	10
9505	0	0	0	0	5	0	0	2
9506	0	14	0	0	0	0	0	3
9507	NA	NA	NA	NA	NA	NA	NA	NA
9508	0	0	0	0	3	0	0	0
9509	0	5	0	0	2	0	0	0
9510	4	0	0	0	13	0	0	0
9511	0	0	0	2	6	0	0	0
9512	0	0	0	0	0	0	0	0
9513	6	0	0	0	8	0	0	16
9514	0	4	0	0	0	2	6	13
9515	0	0	0	0	6	0	0	26
9516	0	0	0	0	0	0	0	2
9517	0	4	0	0	4	0	0	4
9518	0	0	0	0	0	2	0	0
9519	0	2	0	0	4	0	0	10
9520	0	0	0	0	5	0	0	0
9521	0	3	0	0	0	0	0	0
9522	0	10	0	0	10	0	0	0
9523	0	5	0	0	0	0	0	0
9524	0	12	0	0	3	0	0	0
9525	0	2	0	0	2	0	0	3
9526	0	1	0	0	0	0	0	0
9527	0	0	0	0	8	0	0	0
9528	0	17	0	0	0	0	0	0
9529	0	4	0	0	10	0	0	0
9530	0	7	0	0	13	0	0	0
9531	0	2	0	0	21	3	9	8
9532	0	4	0	0	6	0	0	2
9533	0	2	0	0	4	0	7	0
9534	0	2	0	2	0	0	6	12
9535	0	21	0	0	6	0	0	1
9536	NA	NA	NA	NA	NA	NA	NA	NA
9537	0	20	0	0	3	0	0	0
9538	0	8	0	0	6	0	0	0
9539	0	0	0	0	0	0	0	0
9540	0	4	0	0	6	0	0	0
9541	0	6	0	0	3	0	0	7
9542	0	0	0	0	0	0	0	2
9543	2	6	0	0	13	0	0	4
9544	0	4	0	0	16	0	0	2
9545	0	0	0	0	10	0	0	9
9546	0	12	0	0	0	0	4	13
9547	2	12	0	0	2	0	0	0
9548	0	17	0	0	0	0	0	0
9549	0	5	0	0	0	0	2	10
9550	0	8	0	2	0	0	2	0
9551	0	0	0	0	0	0	0	3
9552	3	0	0	0	11	0	0	0
9553	0	13	0	0	0	0	0	0
9554	0	0	0	0	2	0	0	0
9555	0	0	0	0	2	6	0	3
9556	0	0	0	0	4	0	0	7
9557	0	6	0	2	4	0	0	2
9558	0	0	0	0	0	0	0	3
9559	0	0	0	0	0	0	0	5
9560	0	4	0	0	0	4	0	0
9561	0	0	0	0	10	0	0	0
9562	0	5	0	0	0	0	0	2
9563	0	5	0	0	5	0	0	0
9564	0	0	0	0	7	0	0	0
9565	0	0	0	0	0	0	0	0
9566	0	0	0	0	0	0	0	2
9567	0	2	0	0	0	0	0	0
9568	NA	NA	NA	NA	NA	NA	NA	NA
9569	0	6	0	0	0	0	0	0
9570	3	0	0	0	3	0	0	3
9571	0	0	0	0	0	0	0	0
9572	0	0	0	0	17	0	0	8
9573	0	0	0	0	0	0	1	0
9574	0	0	0	0	4	0	0	0
9575	0	0	0	0	3	0	0	18
9576	0	0	0	0	0	0	0	0
9577	0	2	0	0	0	0	0	0
9578	0	0	0	0	6	0	0	0
9579	0	8	0	0	6	0	0	0
9580	0	3	0	0	8	0	0	18
9581	0	5	0	0	0	0	4	0
9582	0	0	0	0	0	0	0	0
9583	0	0	0	0	3	0	0	0
9584	0	0	0	0	0	0	0	0
9585	0	2	0	0	0	0	4	2
9586	2	0	0	0	6	0	0	4
9587	0	8	0	0	2	0	0	0
9588	0	8	0	0	0	0	0	0
9589	0	0	0	0	0	0	0	0
9590	0	3	0	0	27	0	0	3
9591	0	16	0	0	8	0	0	0
9592	0	6	0	12	0	0	3	22
9593	0	0	0	0	0	0	0	17
9594	0	0	0	2	3	0	0	4
9595	0	0	0	0	0	0	0	0
9596	0	10	0	0	13	0	0	0
9597	2	9	0	0	5	0	0	0
9598	2	14	0	0	3	0	0	0
9599	2	0	0	0	7	0	0	0
9600	0	0	0	0	3	0	0	3
9601	0	26	0	0	0	0	0	0
9602	0	0	0	0	0	0	0	0
9603	0	5	0	0	0	0	0	3
9604	NA	NA	NA	NA	NA	NA	NA	NA
9605	0	16	0	0	8	0	0	0
9606	0	0	0	0	0	0	0	2
9607	0	14	0	0	0	0	0	0
9608	3	0	0	0	12	0	0	2
9609	NA	NA	NA	NA	NA	NA	NA	NA
9610	0	0	0	0	0	0	0	3
9611	0	4	0	2	0	0	0	0
9612	0	2	0	0	13	0	0	0
9613	0	2	0	0	10	0	0	0
9614	0	21	0	0	6	0	0	16
9615	0	0	0	0	0	0	0	0
9616	0	6	0	0	29	0	0	0
9617	0	5	0	0	0	0	2	4
9618	0	4	0	0	0	0	0	0
9619	0	10	0	2	0	0	0	0
9620	0	0	0	0	0	0	0	0
9621	0	7	0	0	0	0	2	2
9622	4	6	0	0	0	0	2	0
9623	0	4	0	0	0	5	5	0
9624	0	0	0	0	0	0	0	0
9625	0	0	0	0	0	0	0	0
9626	0	2	0	0	6	0	0	2
9627	0	8	0	0	0	0	0	0
9628	0	4	0	0	0	0	0	0
9629	NA	NA	NA	NA	NA	NA	NA	NA
9630	0	0	0	0	0	0	0	0
9631	0	4	0	0	0	0	0	0
9632	NA	NA	NA	NA	NA	NA	NA	NA
9633	0	13	0	0	21	0	0	0
9634	0	0	0	0	4	0	0	0
9635	6	3	0	0	0	0	0	10
9636	0	0	0	0	10	6	8	9
9637	0	2	0	0	11	0	0	18
9638	0	3	0	0	12	0	0	4
9639	0	5	0	0	12	0	0	2
9640	0	9	0	0	0	0	0	0
9641	0	0	0	0	0	0	0	12
9642	NA	NA	NA	NA	NA	NA	NA	NA
9643	0	3	0	0	0	0	0	0
9644	0	0	0	0	0	0	0	0
9645	0	0	0	0	5	0	0	0
9646	0	5	0	0	0	0	0	0
9647	0	0	0	0	0	0	0	0
9648	2	2	0	0	0	0	6	4
9649	0	2	0	0	0	0	8	0
9650	0	8	0	0	0	0	0	30
9651	0	0	0	0	0	0	0	0
9652	0	2	0	0	0	0	0	2
9653	0	4	0	0	29	0	0	0
9654	8	0	0	0	13	0	11	2
9655	0	0	0	0	0	0	0	0
9656	0	13	0	0	0	0	0	0
9657	0	7	0	0	22	0	2	12
9658	0	13	0	6	0	0	0	0
9659	0	0	0	0	19	0	0	4
9660	0	0	0	0	2	0	0	9
9661	0	6	0	0	6	0	0	6
9662	0	8	0	0	0	0	0	0
9663	0	0	0	0	16	0	3	6
9664	0	3	0	0	0	0	0	4
9665	0	0	0	2	7	0	2	4
9666	0	3	0	0	0	0	0	0
9667	0	9	0	0	0	0	6	7
9668	0	0	0	2	2	0	0	0
9669	0	0	0	0	0	0	0	0
9670	0	16	0	0	32	8	12	16
9671	0	4	0	0	9	0	0	0
9672	0	0	0	0	8	0	0	0
9673	0	6	0	0	0	0	0	0
9674	0	4	0	0	0	0	9	16
9675	0	4	0	0	3	1	1	15
9676	0	0	0	0	0	0	0	0
9677	0	3	0	0	0	0	0	0
9678	0	6	0	0	15	0	0	0
9679	0	9	0	0	0	0	9	0
9680	0	5	0	0	5	0	2	6
9681	0	4	0	4	0	0	0	0
9682	0	0	0	0	12	0	0	0
9683	0	4	0	0	0	0	0	1
9684	0	0	0	0	2	0	0	2
9685	0	7	0	0	5	0	0	0
9686	0	0	0	0	5	0	0	4
9687	0	5	0	5	0	0	0	0
9688	0	0	0	0	8	0	0	0
9689	0	0	0	0	3	0	0	0
9690	NA	NA	NA	NA	NA	NA	NA	NA
9691	NA	NA	NA	NA	NA	NA	NA	NA
9692	0	6	0	0	0	0	0	0
9693	0	0	0	0	12	0	0	0
9694	0	18	0	0	0	0	0	35
9695	6	0	0	0	24	0	0	0
9696	0	5	0	0	0	0	0	0
9697	2	0	0	0	0	0	0	0
9698	0	0	0	0	0	0	0	0
9699	0	3	0	12	3	0	0	0
9700	NA	NA	NA	NA	NA	NA	NA	NA
9701	0	6	0	2	6	0	1	6
9702	0	0	0	0	2	0	0	3
9703	NA	NA	NA	NA	NA	NA	NA	NA
9704	0	8	0	19	0	0	0	2
9705	4	11	0	0	0	0	0	8
9706	0	5	0	0	8	0	0	0
9707	0	3	0	0	6	5	15	22
9708	0	6	0	0	3	0	0	3
9709	0	2	0	0	0	0	0	0
9710	0	0	0	0	0	2	0	4
9711	0	0	0	0	0	0	0	0
9712	0	0	0	0	0	0	0	0
9713	0	6	0	0	5	0	0	9
9714	0	0	0	6	13	0	0	0
9715	0	22	0	0	5	0	0	0
9716	0	40	0	0	0	0	0	0
9717	1	12	0	1	0	0	2	0
9718	2	3	0	0	3	0	0	0
9719	0	0	0	0	0	0	0	0
9720	NA	NA	NA	NA	NA	NA	NA	NA
9721	0	0	0	0	12	0	0	2
9722	0	0	0	0	9	0	0	4
9723	4	0	0	0	0	0	0	2
9724	0	6	0	0	6	0	3	0
9725	0	3	0	0	3	0	0	3
9726	NA	NA	NA	NA	NA	NA	NA	NA
9727	0	0	0	0	0	0	0	0
9728	0	0	0	0	5	0	0	5
9729	0	5	0	9	24	0	0	0
9730	4	4	0	0	0	0	0	0
9731	4	2	0	0	13	2	4	26
9732	4	0	0	0	8	0	0	0
9733	NA	NA	NA	NA	NA	NA	NA	NA
9734	0	2	0	0	0	0	13	0
9735	0	1	0	0	13	0	0	0
9736	0	7	0	0	0	0	0	8
9737	NA	NA	NA	NA	NA	NA	NA	NA
9738	0	0	0	0	0	0	0	4
9739	0	0	0	2	12	0	0	2
9740	0	0	0	0	0	0	0	0
9741	0	0	0	2	0	0	2	3
9742	0	2	0	0	0	0	0	1
9743	0	6	0	0	0	0	0	2
9744	2	0	0	0	6	0	0	4
9745	0	2	0	0	0	0	0	2
9746	0	26	0	0	0	0	0	0
9747	0	3	0	0	0	0	0	0
9748	0	0	0	0	8	0	0	14
9749	NA	NA	NA	NA	NA	NA	NA	NA
9750	0	0	0	0	7	0	0	0
9751	0	0	0	0	13	0	0	16
9752	8	0	0	1	10	0	1	2
9753	5	2	0	2	0	0	0	4
9754	NA	NA	NA	NA	NA	NA	NA	NA
9755	0	1	0	0	8	0	0	0
9756	0	0	0	0	0	0	0	0
9757	NA	NA	NA	NA	NA	NA	NA	NA
9758	0	4	0	0	0	0	0	4
9759	0	0	0	0	0	0	7	0
9760	0	0	0	0	0	0	0	4
9761	0	2	0	0	0	0	0	0
9762	0	0	0	0	0	0	0	20
9763	0	5	0	0	17	0	0	5
