INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	NOT_TT	NOT_MACAQUE_BUT_OTHERS
2778	0.0	0.0	0.0	14.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	0.0	1.0	21.0	5.0	4.0	56.0	26.0	0.0	2.0	28.0		
2780	0.0	0.0	0.0	3.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	3.0	9.0	11.0	0.0	7.0	19.0	0.0	0.0	24.0	Y	
2781	6.0	2.0	0.0	0.0	3.0	0.0	0.0	4.0	1.0	3.0	0.0	2.0	1.0	0.0	0.0	1.0	98.0	68.0	2.0	257.0	90.0	2.0	142.0	208.0		
2782	0.0	2.0	0.0	19.0	5.0	13.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		
2783	0.0	0.0	0.0	8.0	0.0	4.0	0.0	16.0																		
2784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																		
2785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	2.0	2.0	6.0	11.0	0.0	19.0	1.0	6.0	4.0	18.0		
2786	4.0	0.0	0.0	25.0	11.0	3.0	12.0	23.0	9.0	0.0	1.0	16.0	11.0	1.0	3.0	16.0	10.0	0.0	1.0	18.0	11.0	1.0	3.0	16.0		
2787	0.0	0.0	0.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	12.0	6.0	0.0	0.0	0.0	3.0	21.0	6.0	119.0	84.0	0.0	3.0	15.0	Y	
2788	0.0	0.0	3.0	14.0	3.0	0.0	0.0	3.0	0.0	1.0	4.0	12.0	3.0	0.0	0.0	1.0	5.0	8.0	6.0	41.0	10.0	0.0	4.0	11.0		
2789	0.0	0.0	0.0	27.0	23.0	6.0	11.0	5.0	0.0	2.0	1.0	17.0	15.0	2.0	3.0	14.0	4.0	35.0	12.0	120.0	49.0	9.0	34.0	49.0		
2792	0.0	4.0	0.0	2.0	8.0	0.0	0.0	4.0	2.0	2.0	0.0	2.0	8.0	0.0	0.0	2.0	7.0	7.0	0.0	3.0	21.0	0.0	0.0	8.0		
2793	3.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	9.0	36.0	0.0	93.0	7.0	1.0	34.0	70.0		
2794	3.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	5.0	1.0	0.0	2.0	2.0	4.0	17.0	2.0	40.0	11.0	0.0	12.0	8.0		
2795	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	4.0	0.0	0.0	2.0	1.0	2.0	0.0	4.0	7.0	0.0	0.0	6.0		
2796	0.0	0.0	4.0	8.0	15.0	0.0	0.0	16.0	1.0	1.0	1.0	4.0	13.0	0.0	1.0	11.0	5.0	7.0	17.0	24.0	48.0	0.0	4.0	40.0		
2797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	3.0	1.0	4.0	0.0	22.0	0.0	0.0	0.0	20.0		
2798	0.0	0.0	0.0	2.0	14.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	13.0	0.0	0.0	8.0	18.0	6.0	0.0	8.0	111.0	1.0	16.0	61.0		
2799	4.0	3.0	0.0	14.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	13.0	1.0	0.0	0.0	0.0	5.0	10.0	0.0	20.0	3.0	0.0	0.0	0.0		
2801	0.0	9.0	0.0	2.0	27.0	7.0	18.0	17.0	0.0	7.0	0.0	1.0	14.0	3.0	7.0	13.0	4.0	27.0	0.0	12.0	35.0	3.0	19.0	44.0		Y
2802	4.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	9.0	0.0	0.0	4.0	6.0	10.0	2.0	12.0	20.0	0.0	0.0	5.0		
2803	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	9.0	2.0	0.0	0.0	15.0	13.0	6.0	0.0	46.0	38.0	2.0	5.0	88.0		
2804	0.0	2.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	7.0	0.0	0.0	2.0	7.0	2.0	23.0	0.0	102.0	0.0	3.0	25.0	53.0		
2805	0.0	0.0	0.0	30.0	29.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	6.0	3.0	7.0	3.0	8.0	22.0	23.0	133.0	92.0	66.0	71.0	108.0		
2806	0.0	0.0	0.0	12.0	0.0	0.0	0.0	8.0	0.0	3.0	1.0	6.0	5.0	0.0	0.0	10.0	1.0	3.0	2.0	13.0	11.0	1.0	0.0	16.0		
2807	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	10.0	7.0	4.0	26.0	54.0	62.0	1.0	8.0		
2808	4.0	0.0	0.0	8.0	15.0	0.0	1.0	0.0	2.0	0.0	0.0	7.0	12.0	0.0	1.0	0.0	22.0	13.0	0.0	66.0	145.0	6.0	26.0	51.0		
2809	2.0	0.0	0.0	8.0	0.0	0.0	0.0	22.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	13.0	3.0	9.0	0.0	56.0	3.0	0.0	0.0	147.0	Y	
2810	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	10.0	1.0	0.0	1.0	0.0		
2811	6.0	0.0	0.0	4.0	2.0	0.0	0.0	9.0	5.0	1.0	0.0	4.0	1.0	0.0	1.0	7.0	8.0	2.0	0.0	6.0	1.0	0.0	1.0	11.0		
2812	0.0	0.0	3.0	14.0	7.0	4.0	15.0	1.0	0.0	0.0	3.0	12.0	5.0	4.0	10.0	3.0	5.0	10.0	12.0	73.0	30.0	47.0	77.0	60.0		
2813	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	1.0	3.0	2.0	0.0	41.0	4.0	1.0	2.0	8.0		
2814	4.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	11.0	1.0	0.0	1.0	0.0	11.0	8.0	0.0	43.0	15.0	0.0	1.0	1.0		
2815	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	18.0	0.0	34.0	2.0	4.0	0.0	5.0		
2816	2.0	0.0	0.0	9.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	14.0	6.0	18.0	0.0	100.0	1.0	0.0	5.0	174.0	Y	
2817	4.0	0.0	0.0	3.0	11.0	6.0	10.0	14.0	5.0	0.0	0.0	4.0	10.0	3.0	5.0	9.0	64.0	60.0	0.0	105.0	161.0	31.0	54.0	155.0		
2818	2.0	0.0	0.0	4.0	0.0	0.0	0.0	9.0																		
2819	0.0	1.0	0.0	15.0	0.0	2.0	9.0	18.0																		
2820	5.0	3.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	27.0	0.0	31.0	0.0	0.0	2.0	10.0	Y	
2821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	12.0	1.0	28.0	4.0	1.0	4.0	17.0		
2822	0.0	2.0	0.0	6.0	7.0	0.0	2.0	4.0	0.0	1.0	0.0	3.0	3.0	0.0	1.0	7.0	5.0	51.0	2.0	27.0	97.0	3.0	72.0	24.0		
2823	8.0	0.0	0.0	11.0	7.0	0.0	0.0	24.0	3.0	0.0	0.0	5.0	2.0	0.0	0.0	17.0	37.0	15.0	0.0	56.0	43.0	0.0	5.0	142.0	Y	
2824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	8.0	3.0	0.0	10.0	2.0	2.0	0.0	31.0		
2825	0.0	0.0	2.0	13.0	4.0	0.0	2.0	6.0	0.0	0.0	6.0	17.0	3.0	0.0	1.0	3.0	21.0	39.0	57.0	228.0	31.0	18.0	50.0	102.0		
2826	2.0	0.0	1.0	17.0	5.0	0.0	0.0	7.0	1.0	0.0	1.0	12.0	4.0	0.0	0.0	6.0	8.0	28.0	2.0	226.0	45.0	6.0	15.0	101.0		
2827	0.0	0.0	0.0	56.0	0.0	0.0	0.0	56.0	0.0	0.0	2.0	5.0	6.0	1.0	1.0	15.0	19.0	16.0	15.0	140.0	85.0	66.0	18.0	196.0		
2828	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	3.0	0.0	0.0	2.0	0.0	18.0	20.0	0.0	15.0	1.0	4.0	19.0	14.0		
2829	1.0	1.0	0.0	2.0	1.0	3.0	5.0	11.0	1.0	1.0	0.0	2.0	1.0	3.0	4.0	9.0	5.0	8.0	0.0	7.0	10.0	29.0	45.0	60.0		
2830	0.0	0.0	0.0	9.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	8.0	40.0	12.0	0.0	122.0	52.0	0.0	9.0	79.0	Y	
2831	0.0	0.0	14.0	14.0	6.0	0.0	0.0	10.0	0.0	0.0	4.0	4.0	2.0	0.0	0.0	3.0	3.0	16.0	34.0	67.0	69.0	0.0	0.0	83.0	Y	
2832	2.0	2.0	0.0	3.0	0.0	0.0	1.0	3.0	1.0	1.0	0.0	2.0	0.0	0.0	1.0	3.0	5.0	48.0	0.0	52.0	0.0	0.0	9.0	120.0	Y	
2833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	27.0	4.0	0.0	3.0	26.0		
2834	5.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	15.0	22.0	0.0	37.0	0.0	4.0	9.0	7.0		
2835	10.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	14.0	1.0	0.0	1.0	1.0	14.0	29.0	0.0	77.0	5.0	1.0	12.0	10.0		
2836	0.0	0.0	1.0	13.0	4.0	0.0	0.0	6.0	0.0	1.0	1.0	10.0	3.0	0.0	0.0	5.0	11.0	45.0	6.0	123.0	53.0	1.0	7.0	172.0		
2837	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	1.0	3.0	0.0	3.0	4.0	0.0	0.0	7.0	1.0	3.0	0.0	3.0	5.0	0.0	0.0	9.0		
2838	4.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	7.0	0.0	0.0	0.0	1.0	6.0	9.0	0.0	18.0	0.0	0.0	0.0	4.0		
2839	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	5.0	18.0	2.0	83.0	2.0	1.0	0.0	24.0		
2840	2.0	0.0	0.0	5.0	19.0	0.0	3.0	4.0	1.0	0.0	1.0	6.0	14.0	0.0	2.0	5.0	8.0	90.0	4.0	43.0	116.0	7.0	27.0	54.0		
2841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	3.0	0.0	0.0	2.0	0.0	6.0	5.0	8.0	45.0	14.0	0.0	24.0	6.0	9.0	35.0	95.0		
2842	8.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	9.0	5.0	2.0	5.0	0.0	0.0	0.0	0.0		
2843	0.0	0.0	0.0	39.0	0.0	0.0	39.0	0.0	2.0	0.0	0.0	10.0	6.0	0.0	12.0	2.0	3.0	4.0	4.0	27.0	14.0	0.0	30.0	18.0		
2844	0.0	2.0	0.0	6.0	15.0	6.0	14.0	22.0	0.0	4.0	0.0	2.0	10.0	5.0	11.0	14.0	4.0	21.0	0.0	19.0	41.0	28.0	55.0	98.0		
2845	0.0	0.0	0.0	0.0	3.0	4.0	20.0	16.0	2.0	2.0	0.0	0.0	1.0	1.0	5.0	14.0	12.0	18.0	0.0	8.0	6.0	2.0	18.0	38.0		
2846	0.0	0.0	0.0	22.0	7.0	0.0	0.0	7.0																		
2847	2.0	0.0	0.0	4.0	6.0	2.0	4.0	5.0	1.0	0.0	0.0	4.0	4.0	1.0	2.0	6.0	14.0	0.0	3.0	54.0	31.0	49.0	119.0	81.0		
2848	3.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	8.0	0.0	0.0	1.0	0.0	4.0	9.0	0.0	57.0	8.0	0.0	6.0	7.0	Y	
2849	14.0	0.0	0.0	9.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	15.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0		
2851	3.0	0.0	0.0	11.0	12.0	0.0	0.0	2.0	1.0	0.0	0.0	12.0	13.0	0.0	0.0	8.0	6.0	6.0	11.0	99.0	46.0	0.0	9.0	50.0	Y	
2852	4.0	0.0	0.0	6.0	10.0	0.0	0.0	1.0	3.0	2.0	0.0	3.0	8.0	0.0	0.0	2.0	23.0	37.0	0.0	43.0	86.0	1.0	8.0	33.0		
2854	0.0	7.0	2.0	4.0	11.0	2.0	6.0	4.0	0.0	5.0	1.0	2.0	12.0	1.0	3.0	7.0	11.0	74.0	7.0	23.0	199.0	24.0	64.0	66.0		
2855	7.0	6.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	35.0	28.0	0.0	13.0	1.0	0.0	5.0	48.0	Y	
2856	5.0	0.0	0.0	29.0	0.0	0.0	0.0	4.0	1.0	3.0	0.0	9.0	0.0	0.0	0.0	3.0	1.0	7.0	0.0	11.0	0.0	0.0	0.0	6.0		
2857	6.0	0.0	0.0	0.0	8.0	3.0	3.0	21.0	3.0	0.0	0.0	0.0	16.0	1.0	2.0	13.0	61.0	5.0	1.0	20.0	386.0	124.0	151.0	299.0		
2858	9.0	0.0	0.0	0.0	12.0	0.0	21.0	28.0	6.0	1.0	0.0	7.0	12.0	0.0	9.0	17.0	35.0	34.0	5.0	196.0	99.0	0.0	55.0	218.0	Y	
2859	6.0	0.0	0.0	6.0	0.0	0.0	3.0	3.0	2.0	5.0	0.0	6.0	2.0	0.0	4.0	1.0	4.0	12.0	0.0	15.0	6.0	0.0	5.0	2.0		
2860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	10.0	1.0	7.0	0.0	9.0	20.0	0.0	4.0	41.0	Y	
2861	8.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0																		
2862	0.0	0.0	0.0	32.0	31.0	0.0	0.0	62.0	0.0	0.0	3.0	7.0	10.0	11.0	10.0	7.0	9.0	9.0	19.0	141.0	83.0	78.0	107.0	173.0		
2863	0.0	2.0	0.0	13.0	0.0	0.0	8.0	15.0	0.0	1.0	0.0	9.0	0.0	0.0	4.0	8.0	4.0	58.0	0.0	96.0	2.0	13.0	101.0	214.0		
2864	5.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	10.0	0.0	0.0	0.0	3.0	11.0	4.0	0.0	13.0	1.0	0.0	0.0	5.0		
2865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	4.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	4.0	0.0		
2866	4.0	0.0	0.0	19.0	0.0	0.0	0.0	5.0	2.0	1.0	0.0	16.0	0.0	0.0	0.0	4.0	21.0	18.0	0.0	198.0	8.0	1.0	18.0	27.0		
2867	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	102.0	62.0	0.0	11.0	55.0	4.0	6.0	1.0		
2868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	4.0	0.0	0.0	4.0	3.0	23.0	1.0	39.0	22.0	4.0	9.0	60.0		
2869	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	2.0	0.0	12.0	25.0	1.0	4.0	0.0		
2871	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.0	0.0	4.0	5.0	28.0	0.0	66.0	5.0	0.0	18.0	45.0	Y	
2872	7.0	0.0	0.0	4.0	21.0	2.0	2.0	17.0	3.0	0.0	0.0	7.0	18.0	1.0	1.0	17.0	26.0	14.0	3.0	19.0	145.0	82.0	84.0	127.0		
2873	12.0	12.0	0.0	18.0	0.0	0.0	0.0	6.0	4.0	7.0	0.0	7.0	1.0	0.0	0.0	2.0	6.0	11.0	0.0	9.0	1.0	0.0	0.0	8.0		
2874	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	4.0	1.0	18.0	0.0	13.0	0.0	0.0	10.0	23.0		
2875	2.0	0.0	0.0	10.0	7.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	11.0	0.0	0.0	3.0	23.0	15.0	1.0	89.0	155.0	0.0	5.0	90.0	Y	
2877	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0		
2878	4.0	0.0	0.0	19.0	4.0	8.0	8.0	6.0	2.0	0.0	0.0	15.0	4.0	6.0	4.0	4.0	80.0	4.0	12.0	289.0	166.0	59.0	140.0	248.0		
2879	8.0	2.0	0.0	14.0	10.0	2.0	14.0	4.0	9.0	2.0	0.0	13.0	7.0	1.0	12.0	3.0	34.0	19.0	0.0	84.0	39.0	9.0	88.0	29.0		
2880	5.0	10.0	0.0	11.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	6.0	0.0	0.0	0.0	0.0	8.0	11.0	0.0	19.0	0.0	0.0	0.0	4.0		
2881	0.0	0.0	0.0	29.0	29.0	0.0	0.0	0.0	4.0	0.0	0.0	9.0	10.0	0.0	0.0	16.0	12.0	10.0	0.0	76.0	73.0	146.0	1.0	145.0		
2882	0.0	36.0	0.0	13.0	0.0	0.0	0.0	29.0	0.0	16.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	18.0	0.0	3.0	0.0	0.0	0.0	11.0		
2883	10.0	0.0	0.0	2.0	0.0	0.0	2.0	37.0	6.0	3.0	0.0	2.0	0.0	0.0	2.0	26.0	20.0	29.0	0.0	22.0	2.0	0.0	27.0	209.0	Y	
2884	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	7.0	13.0	1.0	6.0	35.0	26.0	2.0	8.0		
2886	0.0	0.0	0.0	17.0	0.0	0.0	3.0	3.0	0.0	1.0	0.0	9.0	0.0	0.0	1.0	5.0	1.0	10.0	1.0	78.0	1.0	7.0	8.0	17.0		
2887	3.0	0.0	0.0	9.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	15.0	4.0	0.0	38.0	27.0	0.0	3.0	11.0	Y	
2888	0.0	0.0	0.0	19.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	7.0	4.0	21.0	1.0	265.0	5.0	1.0	8.0	169.0		
2889	0.0	5.0	0.0	10.0	4.0	2.0	0.0	0.0	0.0	3.0	0.0	5.0	2.0	1.0	0.0	0.0	0.0	32.0	0.0	28.0	11.0	16.0	6.0	1.0		
2890	0.0	0.0	2.0	14.0	6.0	0.0	6.0	11.0	1.0	0.0	3.0	11.0	5.0	1.0	2.0	12.0	10.0	5.0	14.0	49.0	56.0	1.0	33.0	42.0		
2891	0.0	0.0	0.0	57.0	0.0	0.0	0.0	5.0	1.0	2.0	1.0	19.0	0.0	0.0	0.0	9.0	1.0	13.0	1.0	95.0	0.0	0.0	6.0	51.0	Y	
2892	0.0	0.0	0.0	23.0	6.0	16.0	0.0	2.0	0.0	0.0	1.0	15.0	6.0	9.0	1.0	4.0	5.0	4.0	3.0	141.0	19.0	95.0	4.0	32.0		
2893	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	11.0	13.0	0.0	0.0	0.0	1.0	17.0	15.0		
2894	8.0	0.0	0.0	2.0	14.0	0.0	0.0	9.0	3.0	0.0	0.0	4.0	15.0	0.0	0.0	8.0	8.0	1.0	0.0	37.0	71.0	0.0	3.0	45.0	Y	
2895	3.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	8.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	20.0	5.0	0.0	0.0	4.0		
2896	5.0	0.0	4.0	14.0	15.0	0.0	5.0	34.0	2.0	4.0	1.0	7.0	6.0	0.0	6.0	12.0	6.0	10.0	2.0	57.0	63.0	0.0	19.0	48.0	Y	
2897	0.0	1.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	2.0	15.0	9.0	0.0	23.0	1.0	0.0	0.0	14.0	Y	
2898	0.0	0.0	0.0	7.0	0.0	0.0	3.0	9.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	12.0	3.0	98.0	0.0	52.0	3.0	11.0	24.0	121.0		
2899	0.0	0.0	0.0	22.0	11.0	0.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	23.0	28.0	1.0	3.0	29.0		
2900	0.0	13.0	0.0	12.0	17.0	0.0	15.0	2.0	0.0	7.0	0.0	9.0	13.0	0.0	11.0	3.0	10.0	130.0	2.0	198.0	203.0	15.0	381.0	74.0		
2901	4.0	1.0	0.0	4.0	0.0	6.0	6.0	17.0	2.0	1.0	0.0	4.0	0.0	4.0	9.0	13.0	32.0	30.0	0.0	30.0	5.0	59.0	53.0	98.0		
2902	0.0	0.0	0.0	4.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	2.0	28.0	0.0	10.0	5.0	7.0	0.0	30.0		
2903	6.0	0.0	2.0	12.0	7.0	0.0	5.0	2.0	4.0	0.0	2.0	9.0	4.0	0.0	2.0	6.0	13.0	1.0	2.0	30.0	33.0	6.0	32.0	34.0		
2904	0.0	0.0	0.0	8.0	5.0	0.0	0.0	0.0																		
2905	6.0	10.0	0.0	8.0	0.0	0.0	0.0	2.0	5.0	8.0	0.0	6.0	0.0	0.0	0.0	2.0	48.0	87.0	0.0	47.0	6.0	0.0	0.0	31.0	Y	
2906	0.0	7.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	7.0	0.0	2.0	3.0	0.0	1.0	2.0		
2907	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	2.0	1.0	0.0	0.0	0.0		
2908	8.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	23.0	2.0	0.0	16.0	1.0	0.0	0.0	3.0		
2909	0.0	0.0	0.0	62.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	15.0	4.0	27.0	1.0	84.0	2.0	1.0	6.0	194.0		
2911	7.0	7.0	0.0	5.0	0.0	0.0	0.0	9.0	3.0	3.0	0.0	6.0	0.0	0.0	0.0	6.0	5.0	25.0	0.0	7.0	0.0	1.0	8.0	23.0		
2912	4.0	0.0	0.0	21.0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	12.0	0.0	0.0	0.0	2.0	2.0	4.0	0.0	14.0	1.0	0.0	0.0	2.0		
2913	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	0.0	0.0	3.0	0.0	0.0	1.0		
2914	8.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	7.0	16.0	0.0	14.0	2.0	0.0	2.0	0.0		
2915	4.0	0.0	0.0	0.0	5.0	0.0	0.0	24.0	2.0	2.0	0.0	5.0	3.0	0.0	0.0	11.0	2.0	2.0	0.0	20.0	4.0	5.0	0.0	21.0		
2916	5.0	0.0	0.0	14.0	0.0	7.0	24.0	18.0	3.0	0.0	0.0	7.0	3.0	3.0	10.0	11.0	41.0	27.0	0.0	165.0	27.0	67.0	116.0	128.0		
2917	6.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	3.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	16.0	0.0	0.0	6.0	18.0	0.0	3.0	29.0	Y	
2918	0.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	33.0	0.0	29.0	1.0	0.0	7.0	40.0	Y	
2919	4.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	10.0	29.0	0.0	10.0	84.0	1.0	2.0	19.0		
2920	9.0	0.0	0.0	13.0	8.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	2.0	0.0	18.0	16.0	1.0	46.0	14.0		
2921	0.0	0.0	0.0	29.0	14.0	0.0	0.0	0.0	1.0	3.0	0.0	20.0	11.0	0.0	1.0	3.0	4.0	5.0	0.0	24.0	15.0	0.0	1.0	6.0		
2922	7.0	0.0	0.0	14.0	2.0	1.0	1.0	2.0																		
2923	0.0	0.0	0.0	6.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	6.0	0.0	0.0	1.0	2.0	22.0	11.0	1.0	86.0	19.0	0.0	7.0	18.0	Y	
2924	3.0	0.0	0.0	9.0	8.0	0.0	0.0	0.0																		
2925	6.0	0.0	0.0	18.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	14.0	1.0	0.0	0.0	2.0	5.0	44.0	2.0	146.0	7.0	0.0	7.0	40.0	Y	
2927	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	6.0	7.0	11.0	3.0	49.0	0.0	1.0	76.0	59.0	22.0	46.0	85.0		
