INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX
6995	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	12.0	0.0	0.0	14.0	0.0	24.141568686511505
6996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	143.0	0.0	11.0	41.0	1.0	6.0	9.0	0.0
6997	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	28.0	11.0	0.0	8.0	72.0	11.0	1.0	33.0	17.776740307447067
6998	0.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	4.0	47.0	0.0	28.0	38.0	0.0	1.0	71.0	26.28747686013891
6999	0.0	0.0	0.0	0.0	11.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	6.0	4.0	28.0	0.0	5.0	64.0	0.0	20.0	37.0	34.33466642230941
7000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	126.0	0.0	5.0	4.0	6.0	13.0	17.0	0.0
7001	3.0	27.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	11.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	204.0	0.0	2.0	15.0	0.0	5.0	13.0	2.694982503663436
7002	0.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	0.0	3.0	7.0	2.0	59.0	15.0	8.0	14.0	6.0	60.42367587674604
7003	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	30.0	0.0	9.0	2.0	0.0	9.0	0.0	-10.986122886681098
7004	1.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	26.0	41.0	0.0	4.0	54.0	0.0	62.0	9.0	20.79441541679836
7005	0.0	2.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	6.0	0.0	0.0	0.0	10.0	63.0	5.0	74.0	141.0	2.0	11.0	70.0	46.24988832507339
7006	2.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	7.0	30.0	0.0	13.0	79.0	19.0	1.0	55.0	27.0805020110221
7007	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	6.0	2.0	129.0	0.0	17.0	18.0	5.0	10.0	82.0	15.222612188617115
7008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	161.0	0.0	12.0	52.0	37.0	12.0	5.0	0.0
7009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	19.0	1.0	5.0	17.0	0.0	2.0	19.0	0.0
7010	0.0	0.0	0.0	3.0	9.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	2.0	79.0	5.0	15.0	90.0	0.0	41.0	17.0	60.0332281041664
7011	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	2.0	59.0	0.0	36.0	15.0	0.0	15.0	23.0	27.465307216702747
7012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	2.0	0.0	3.0	29.0	0.0	0.0	17.0	5.493061443340549
7013	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	34.0	0.0	5.0	23.0	2.0	3.0	5.0	5.493061443340549
7014	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	5.0	33.0	1.0	18.0	77.0	2.0	4.0	53.0	17.00598690831078
7015	9.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	23.0	34.0	0.0	26.0	34.0	1.0	2.0	20.0	43.55968634104376
7016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	0.0	1.0	0.0	1.0	4.0	5.0	0.0
7017	0.0	6.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	17.0	125.0	0.0	9.0	167.0	0.0	2.0	66.0	1.783374719693665
7018	16.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	25.0	0.0	5.0	5.0	0.0	0.0	2.0	16.342657076570305
7019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	71.0	4.0	75.0	202.0	2.0	6.0	342.0	0.0
7020	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	5.0	13.0	0.0	16.0	25.0	1.0	0.0	3.0	2.5541281188299525
7021	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	1.0	5.0	8.0	0.0	4.0	35.0	0.0	1.0	55.0	10.986122886681098
7022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	80.0	0.0	6.0	6.0	1.0	7.0	43.0	8.047189562170502
7023	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	13.0	6.0	0.0	9.0	24.0	14.0	0.0	31.0	20.79441541679836
7024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	9.0	0.0	1.0	4.0	0.0	2.0	3.0	0.0
7025	5.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	15.0	0.0	0.0	1.0	18.0	15.0	0.0	3.0	95.0	0.0	0.0	9.0	28.903717578961647
7026	8.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	37.0	111.0	1.0	1.0	46.0	0.0	3.0	27.0	6.993584405592243
7027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	6.0	0.0	4.0	5.0	0.0	9.0	4.0	0.0
7028	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	40.0	0.0	3.0	1.0	1.0	4.0	3.0	2.9389333245105966
7029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	22.0	0.0	13.0	37.0	0.0	0.0	32.0	0.0
7030	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	3.0	27.0	0.0	23.0	1.0	17.0	12.0	0.0	13.862943611198904
7031	3.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	63.0	3.0	5.0	0.0	0.0	1.0	27.0	1.8734672472070528
7032	0.0	4.0	0.0	0.0	12.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	3.0	13.0	39.0	5.0	13.0	134.0	0.0	3.0	45.0	12.824746787307683
7033	0.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	2.0	1.0	29.0	0.0	7.0	72.0	0.0	1.0	36.0	17.005986908310774
7034	0.0	19.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	10.0	0.0	0.0	0.0	16.0	185.0	1.0	7.0	218.0	0.0	4.0	9.0	-1.438410362258903
7035	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	12.0	5.0	30.0	71.0	0.0	3.0	125.0	30.019435335532698
7036	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	143.0	0.0	54.0	50.0	6.0	11.0	72.0	-8.047189562170502
7037	0.0	0.0	0.0	2.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	20.0	1.0	32.0	0.0	30.0	18.0	0.0	1.0	435.0	38.45143010338384
7038	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	100.0	0.0	81.0	5.0	7.0	10.0	19.0	41.58883083359672
7039	0.0	3.0	0.0	0.0	5.0	0.0	0.0	30.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	13.0	7.0	78.0	0.0	4.0	85.0	0.0	4.0	200.0	19.197261562966553
7040	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	18.0	0.0	6.0	3.0	3.0	0.0	1.0	17.328679513998633
7041	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	160.0	2.0	132.0	19.0	16.0	33.0	123.0	43.94449154672439
7042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	25.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0
7043	0.0	21.0	0.0	12.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	2.0	5.0	129.0	1.0	95.0	3.0	0.0	19.0	34.0	45.57332562771572
7044	0.0	6.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	3.0	1.0	23.0	0.0	7.0	9.0	23.0	12.0	37.0	9.626454309262888
7045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	14.0	0.0	11.0	10.0	0.0	8.0	142.0	13.862943611198906
7046	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	327.0	0.0	21.0	130.0	6.0	15.0	9.0	-5.493061443340549
7047	0.0	0.0	0.0	6.0	9.0	0.0	0.0	16.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	6.0	4.0	6.0	1.0	34.0	58.0	0.0	0.0	149.0	64.59719516635758
7048	0.0	0.0	0.0	3.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	2.0	9.0	0.0	3.0	16.0	0.0	7.0	36.0	44.38690977327383
7049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	38.0	3.0	31.0	1.0	1.0	11.0	20.0	0.0
7050	0.0	0.0	0.0	21.0	4.0	0.0	2.0	8.0	0.0	1.0	0.0	11.0	2.0	0.0	1.0	7.0	3.0	24.0	1.0	67.0	53.0	0.0	17.0	104.0	97.33334584603958
7051	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	28.0	0.0	1.0	1.0	20.0	15.0	7.0	-10.39720770839918
7052	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	99.0	0.0	6.0	97.0	7.0	22.0	5.0	14.978661367769954
7053	0.0	12.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	88.0	0.0	1.0	30.0	1.0	18.0	11.0	-5.89327498170823
7054	22.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	18.0	0.0	4.0	1.0	1.0	0.0	0.0	25.861880715950946
7055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	83.0	1.0	19.0	110.0	2.0	16.0	178.0	8.047189562170502
7056	0.0	4.0	2.0	2.0	2.0	0.0	0.0	4.0	0.0	3.0	2.0	2.0	2.0	0.0	0.0	4.0	3.0	21.0	6.0	11.0	20.0	0.0	6.0	19.0	71.40979876342715
7057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	6.0	0.0	0.0	3.0	3.0	0.0
7058	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0	28.0	0.0	8.0	22.0	1.0	7.0	37.0	5.493061443340549
7059	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	45.0	0.0	5.0	6.0	26.0	7.0	5.0	13.862943611198904
7060	0.0	3.0	0.0	0.0	15.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	13.0	0.0	0.0	4.0	9.0	97.0	3.0	6.0	150.0	0.0	1.0	45.0	15.890269151739727
7061	0.0	8.0	0.0	0.0	13.0	0.0	0.0	4.0	0.0	4.0	0.0	1.0	7.0	0.0	0.0	2.0	6.0	79.0	2.0	13.0	136.0	0.0	2.0	35.0	10.256353323565696
7062	2.0	20.0	0.0	0.0	9.0	0.0	2.0	2.0	1.0	14.0	0.0	0.0	8.0	0.0	1.0	1.0	44.0	225.0	1.0	10.0	63.0	1.0	48.0	70.0	29.24868193639641
7063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	42.0	1.0	6.0	20.0	1.0	2.0	65.0	10.986122886681098
7064	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	144.0	0.0	15.0	60.0	0.0	3.0	103.0	-9.729550745276565
7065	0.0	4.0	0.0	0.0	4.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	4.0	6.0	23.0	1.0	5.0	23.0	1.0	2.0	53.0	10.986122886681098
7066	6.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	63.0	21.0	1.0	11.0	9.0	4.0	45.0	34.0	49.98306765262805
7067	2.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	17.0	0.0	0.0	2.0	18.0	5.0	0.0	2.0	300.0	0.0	0.0	19.0	26.876392038420825
7068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	144.0	0.0	8.0	5.0	10.0	16.0	9.0	0.0
7069	0.0	14.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	120.0	0.0	76.0	6.0	1.0	31.0	16.0	18.648507243170954
7070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	5.0	3.0	158.0	5.0	26.0	93.0	4.0	53.0	69.0	0.0
7071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	4.0	60.0	3.0	51.0	27.0	2.0	26.0	116.0	0.0
7072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	24.0	0.0	9.0	24.0	0.0	3.0	35.0	0.0
7073	0.0	9.0	0.0	15.0	12.0	0.0	0.0	18.0	0.0	4.0	0.0	9.0	19.0	0.0	0.0	6.0	6.0	170.0	1.0	112.0	180.0	3.0	1.0	54.0	71.48579066296527
7074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	33.0	0.0	2.0	9.0	0.0	9.0	7.0	0.0
7075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	6.0	3.0	12.0	1.0	12.0	16.0	1.0	1.0	23.0	11.51292546497023
7076	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	29.0	0.0	4.0	1.0	31.0	4.0	3.0	13.966040047212582
7077	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	8.0	4.0	39.0	7.0	6.0	2.0	7.0	21.972245773362197
7078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	1.0	0.0	0.0	1.0	3.0	9.0	1.0	25.0	9.0	0.0	0.0	6.0	0.0
7079	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	18.0	0.0	0.0	1.0	4.0	7.0	1.0	3.0	112.0	0.0	0.0	18.0	15.677471079645748
7080	0.0	0.0	0.0	36.0	4.0	0.0	0.0	22.0	0.0	1.0	1.0	27.0	3.0	0.0	0.0	17.0	3.0	68.0	9.0	198.0	74.0	0.0	14.0	153.0	95.94301889470074
7081	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	11.0	0.0	0.0	2.0	8.0	28.0	1.0	12.0	161.0	0.0	0.0	44.0	12.824746787307683
7082	0.0	0.0	0.0	0.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	1.0	147.0	0.0	2.0	8.0	39.0	87.0	44.0	48.2597226335011
7083	0.0	3.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	4.0	33.0	0.0	2.0	29.0	4.0	6.0	6.0	10.39720770839918
7084	0.0	18.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	1.0	0.0	20.0	262.0	0.0	11.0	5.0	0.0	12.0	3.0	-4.324987187433022
7085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	59.0	1.0	34.0	16.0	1.0	49.0	53.0	5.493061443340549
7086	10.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	41.0	74.0	0.0	75.0	4.0	8.0	8.0	5.0	65.56778356158043
7087	0.0	3.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	12.0	0.0	0.0	3.0	5.0	35.0	6.0	39.0	160.0	0.0	5.0	56.0	6.608779199911598
7088	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	3.0	6.0	179.0	1.0	38.0	8.0	0.0	28.0	123.0	0.7707533991362912
7089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	153.0	0.0	5.0	10.0	0.0	5.0	17.0	0.0
7090	2.0	0.0	0.0	0.0	0.0	4.0	12.0	23.0	1.0	0.0	0.0	0.0	0.0	2.0	6.0	12.0	13.0	33.0	0.0	5.0	1.0	60.0	129.0	159.0	89.49220108685539
7091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	116.0	1.0	8.0	19.0	1.0	0.0	7.0	0.0
7092	0.0	0.0	0.0	10.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	6.0	2.0	0.0	0.0	8.0	5.0	22.0	3.0	65.0	13.0	14.0	3.0	70.0	60.782652243275095
7093	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	29.0	0.0	7.0	4.0	9.0	6.0	0.0	-11.51292546497023
7094	0.0	10.0	0.0	0.0	30.0	0.0	0.0	4.0	0.0	3.0	0.0	2.0	8.0	0.0	0.0	1.0	4.0	69.0	5.0	11.0	234.0	0.0	0.0	90.0	13.227649220604379
7095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	12.0	242.0	0.0	10.0	12.0	14.0	51.0	17.0	0.0
7096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	137.0	0.0	1.0	5.0	0.0	3.0	11.0	0.0
7097	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	47.0	0.0	4.0	17.0	4.0	24.0	2.0	18.648507243170954
7098	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	28.0	142.0	0.0	23.0	36.0	1.0	2.0	15.0	-6.931471805599453
7099	4.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	21.0	6.0	0.0	12.0	141.0	0.0	1.0	11.0	26.491586832740182
7100	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	124.0	0.0	9.0	11.0	0.0	2.0	20.0	-10.39720770839918
7101	0.0	2.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	33.0	0.0	3.0	49.0	0.0	5.0	76.0	8.958797346140274
7102	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	102.0	0.0	11.0	90.0	0.0	1.0	71.0	1.1157177565710485
7103	0.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	3.0	8.0	0.0	10.0	28.0	0.0	0.0	11.0	39.23881268736804
7104	0.0	2.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	28.0	0.0	6.0	40.0	0.0	0.0	13.0	12.283678864106518
7105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	236.0	0.0	4.0	4.0	0.0	25.0	8.0	0.0
7106	0.0	3.0	0.0	9.0	0.0	0.0	3.0	3.0	0.0	1.0	0.0	5.0	0.0	0.0	1.0	1.0	7.0	125.0	0.0	114.0	5.0	10.0	18.0	39.0	66.84611727667928
7107	0.0	4.0	0.0	0.0	0.0	1.0	2.0	18.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	13.0	13.0	42.0	3.0	5.0	45.0	12.0	44.0	203.0	33.551397372082526
7108	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	804.0	18.0	83.0	340.0	66.0	50.0	164.0	-3.4657359027997265
7109	3.0	0.0	0.0	0.0	15.0	0.0	9.0	0.0	2.0	0.0	0.0	3.0	27.0	0.0	3.0	7.0	18.0	5.0	0.0	4.0	174.0	1.0	62.0	25.0	62.2646636173085
7110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	568.0	2.0	76.0	64.0	5.0	29.0	67.0	0.0
7111	2.0	0.0	0.0	6.0	2.0	0.0	0.0	6.0	1.0	0.0	0.0	3.0	7.0	0.0	0.0	4.0	15.0	25.0	0.0	29.0	110.0	0.0	3.0	42.0	65.12693805640448
7112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	19.0	28.0	1.0	6.0	129.0	0.0	0.0	29.0	8.047189562170502
7113	13.0	4.0	0.0	4.0	4.0	0.0	2.0	0.0	7.0	5.0	0.0	6.0	2.0	0.0	1.0	0.0	52.0	102.0	0.0	23.0	28.0	0.0	29.0	5.0	75.05851587485623
7114	0.0	6.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	2.0	46.0	2.0	20.0	11.0	0.0	0.0	155.0	6.364828379064438
7115	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	6.0	0.0	0.0	0.0	8.0	95.0	5.0	26.0	145.0	0.0	6.0	94.0	16.479184330021646
7116	0.0	3.0	0.0	16.0	0.0	0.0	0.0	24.0	0.0	1.0	0.0	8.0	1.0	0.0	0.0	22.0	1.0	4.0	2.0	86.0	10.0	1.0	0.0	172.0	65.82717419986588
7117	12.0	14.0	0.0	2.0	5.0	0.0	0.0	0.0	7.0	8.0	0.0	1.0	3.0	0.0	0.0	0.0	58.0	173.0	2.0	18.0	15.0	17.0	4.0	4.0	43.04028568860679
7118	0.0	4.0	0.0	2.0	0.0	2.0	23.0	8.0	0.0	2.0	0.0	2.0	0.0	1.0	12.0	4.0	3.0	98.0	3.0	28.0	19.0	128.0	315.0	258.0	89.06117088311362
7119	0.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	178.0	1.0	23.0	26.0	2.0	32.0	119.0	4.054651081081644
7120	0.0	16.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	15.0	7.0	36.0	0.0	6.0	9.0	1.0	3.0	119.0	2.1244159698263303
7121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	4.0	1.0	0.0	4.0	6.0	2.0	15.0	0.0	8.0	1.0	0.0	4.0	8.0	0.0
